台词ID,下一句台词ID,显示类型,[对话角色]类型,[对话角色]ID,情绪模组ID,动作ID,眼睛表情路径,是否眨眼
620540203,620540204,,1,2054,,,,
620540204,620540205,,1,2054,,,,
620540205,620540206,,1,2054,,,,
620540206,,,1,2054,,,,
620540301,620540302,,2,,,,,
620540302,620540303,,1,2054,,,,
620540303,620540304,,1,2054,,,,
620540304,620540305,,1,2054,,,,
620540305,620540306,,1,2054,,,,
620540306,,,1,2054,,,,
620540401,620540402,,2,,,,,
620540402,,,1,2054,,,,
620540501,620540502,,2,,,,,
620540502,,,1,2054,,,,
620540601,620540602,,2,,,,,
620540602,620540603,,1,2054,,,,
620540603,620540604,,1,2054,,,,
620540604,620540605,,1,2054,,,,
620540605,,,1,2054,,,,
620440101,,,1,2044,,,,
620440201,620440202,,2,,,,,
620440202,620440203,,1,2044,,,,
620440203,620440204,,1,2044,,,,
620440204,620440205,,1,2044,,,,
620440205,620440206,,1,2044,,,,
620440206,620440207,,1,2044,,,,
620440207,,,1,2044,,,,
620440301,620440302,,2,,,,,
620440302,620440303,,1,2044,,,,
620440303,620440304,,1,2044,,,,
620440304,,,1,2044,,,,
620440401,620440402,,2,,,,,
620440402,,,1,2044,,,,
620440501,620440502,,2,,,,,
620440502,,,1,2044,,,,
620330101,,,1,2033,,,,
620330201,620330202,,2,,,,,
620330202,620330203,,1,2033,,,,
620330203,620330204,,1,2033,,,,
620330204,620330205,,1,2033,,,,
620330205,620330206,,1,2033,,,,
620330206,,,1,2033,,,,
620330301,620330302,,2,,,,,
620330302,620330303,,1,2033,,,,
620330303,620330304,,1,2033,,,,
620330304,,,1,2033,,,,
620330401,620330402,,2,,,,,
620330402,,,1,2033,,,,
620330501,620330502,,2,,,,,
620330502,,,1,2033,,,,
620830101,,,1,2083,,,,
620830201,620830202,,2,,,,,
620830202,620830203,,1,2083,,,,
620830203,620830204,,1,2083,,,,
620830204,620830205,,1,2083,,,,
620830205,620830206,,1,2083,,,,
620830206,620830207,1,2,,,,,
620830207,620830208,,1,2083,,,,
620830208,620830209,,1,2083,,,,
620830209,,,1,2083,,,,
620830301,620830302,,2,,,,,
620830302,,,1,2083,,,,
620830401,620830402,,1,2083,,,,
620830402,620830403,,1,2083,,,,
620830403,,,1,2083,,,,
620360101,,,1,2036,,,,
620360201,620360202,,2,,,,,
620360202,620360203,,1,2036,,,,
620360203,620360204,,1,2036,,,,
620360204,620360205,,1,2036,,,,
620360205,,,1,2036,,,,
620360301,620360302,,2,,,,,
620360302,620360303,,1,2036,,,,
620360303,620360304,,1,2036,,,,
620360304,620360305,,1,2036,,,,
620360305,620360306,,1,2036,,,,
620360306,620360307,,1,2036,,,,
620360307,,,1,2036,,,,
620360401,620360402,,2,,,,,
620360402,,,1,2036,,,,
620360501,,,1,2036,,,,
620360601,620360602,,2,,,,,
620360602,620360603,,1,2036,,,,
620360603,620360604,,1,2036,,,,
620360604,620360605,,1,2036,,,,
620360605,,,1,2036,,,,
620360701,620360702,,2,,,,,
620360702,,,1,2036,,,,
620760101,,,1,2076,,,,
620760201,620760202,,2,,,,,
620760202,620760203,,1,2076,,,,
620760203,620760204,,1,2076,,,,
620760204,620760205,,1,2076,,,,
620760205,,,1,2076,,,,
620760301,620760302,,2,,,,,
620760302,620760303,,1,2076,,,,
620760303,620760304,,1,2076,,,,
620760304,,,1,2076,,,,
620760401,620760402,,2,,,,,
620760402,,,1,2076,,,,
620550101,,,1,2055,,,,
620550201,620550202,,2,,,,,
620550202,620550203,,1,2055,,,,
620550203,620550204,,1,2055,,,,
620550204,620550205,,1,2055,,,,
620550205,,,1,2055,,,,
620550301,620550302,,2,,,,,
620550302,620550303,,1,2055,,,,
620550303,620550304,,1,2055,,,,
620550304,620550305,,1,2055,,,,
620550305,620550306,,1,2055,,,,
620550306,,,1,2055,,,,
620550401,620550402,,2,,,,,
620550402,,,1,2055,,,,
620550501,,,1,2055,,,,
620550601,620550602,,2,,,,,
620550602,620550603,,1,2055,,,,
620550603,620550604,,1,2055,,,,
620550604,620550605,,1,2055,,,,
620550605,620550606,,1,2055,,,,
620550606,,,1,2055,,,,
620550701,620550702,,2,,,,,
620550702,,,1,2055,,,,
620550801,620550802,,2,,,,,
620550802,620550803,,1,2055,,,,
620550803,620550804,,1,2055,,,,
620550804,,,1,2055,,,,
620740101,620740102,,1,2074,,,,
620740102,620740103,,1,2031,,,,
620740103,620740104,,1,2074,,,,
620740104,620740105,,1,2030,,,,
620740105,620740106,,1,2074,,,,
620740106,620740107,,1,2030,,,,
620740107,620740108,,1,2074,,,,
620740108,620740109,,1,2030,,,,
620740109,620740110,,1,2030,,,,
620740110,620740111,,1,2074,,,,
620740111,620740112,,1,2030,,,,
620740112,620740113,,1,2031,,,,
620740113,620740114,,1,2030,,,,
620740114,620740115,,1,2031,,,,
620740115,,,1,2074,,,,
620030101,620030102,,1,2003,,,,
620030102,,,1,2003,,,,
620030201,620030202,,2,,,,,
620030202,620030203,,1,2003,,,,
620030203,620030204,,1,2003,,,,
620030204,620030205,,1,2003,,,,
620030205,,,1,2003,,,,
620030301,620030302,,2,,,,,
620030302,620030303,,1,2003,,,,
620030303,620030304,,1,2003,,,,
620030304,620030305,,1,2003,,,,
620030305,620030306,,1,2003,,,,
620030306,620030307,,1,2003,,,,
620030307,620030308,1,2,,,,,
620030308,620030309,,1,2003,,,,
620030309,620030310,,1,2003,,,,
620030310,620030311,,1,2003,,,,
620030311,620030312,,1,2003,,,,
620030312,620030313,,1,2003,,,,
620030313,620030314,1,2,,,,,
620030314,620030315,,1,2003,,,,
620030315,620030316,,1,2003,,,,
620030316,,,1,2003,,,,
620030401,620030402,,2,,,,,
620030402,620030403,,1,2003,,,,
620030403,,,1,2003,,,,
620030501,620030502,,1,2003,,,,
620030502,,,1,2003,,,,
620030601,620030602,1,2,,,,,
620030602,620030603,,1,2003,,,,
620030603,620030604,,1,2003,,,,
620030604,620030605,,1,2003,,,,
620030605,620030606,,1,2003,,,,
620030606,,,1,2003,,,,
620030701,620030702,1,2,,,,,
620030702,620030703,,1,2003,,,,
620030703,620030704,,1,2003,,,,
620030704,620030705,,1,2003,,,,
620030705,,,1,2003,,,,
620030801,620030802,1,2,,,,,
620030802,620030803,,1,2003,,,,
620030803,,,1,2003,,,,
620770101,,,1,2077,,,,
620770201,620770202,,2,,,,,
620770202,620770203,,1,2077,,,,
620770203,,,1,2077,,,,
620770204,620770205,1,2,,,,,
620770205,620770206,,1,2077,,,,
620770206,620770207,,1,2077,,,,
620770207,620770208,,1,2077,,,,
620770208,620770209,,1,2077,,,,
620770209,620770210,,1,2077,,,,
620770210,,,1,2077,,,,
620770301,620770302,,2,,,,,
620770302,620770303,,1,2077,,,,
620770303,620770304,,1,2077,,,,
620770304,,,1,2077,,,,
620770401,620770402,,2,,,,,
620770402,,,1,2077,,,,
620040101,,,1,2004,,,,
620040201,620040202,,2,,,,,
620040202,620040203,,1,2004,,,,
620040203,620040204,1,2,,,,,
620040204,620040205,,1,2004,,,,
620040205,620040206,,1,2004,,,,
620040206,,,1,2004,,,,
620040301,620040302,,2,,,,,
620040302,620040303,,1,2004,,,,
620040303,620040304,,1,2004,,,,
620040304,620040305,,1,2004,,,,
620040305,,,1,2004,,,,
620040401,620040402,,2,,,,,
620040402,,,1,2004,,,,
620040501,,,1,2004,,,,
620040601,620040602,,2,,,,,
620040602,,,1,2004,,,,
620040701,620040702,,2,,,,,
620040702,620040703,,1,2004,,,,
620040703,,,1,2004,,,,
620040801,620040802,,2,,,,,
620040802,,,1,2004,,,,
620040901,620040902,1,2,,,,,
620040902,620040903,,1,2004,,,,
620040903,620040904,,1,2004,,,,
620040904,620040905,,1,2004,,,,
620040905,,,1,2004,,,,
620400101,620400102,,1,2040,,,,
620400102,620400103,,1,2079,,,,
620400103,620400104,,1,2040,,,,
620400104,620400105,,1,2040,,,,
620400105,620400106,,1,2079,,,,
620400106,620400107,,1,2040,,,,
620400107,620400108,,1,2079,,,,
620400108,620400109,,1,2040,,,,
620400109,620400110,,1,2040,,,,
620060101,,,1,2006,,,,
620060201,620060202,,2,,,,,
620060202,620060203,,1,2006,,,,
620060203,,,1,2006,,,,
620060301,620060302,,2,,,,,
620060302,620060303,,1,2006,,,,
620060303,620060304,,1,2006,,,,
620060304,620060305,,1,2006,,,,
620060305,,,1,2006,,,,
620060401,620060402,,2,,,,,
620060402,,,1,2006,,,,
620920101,,,1,2092,,,,
620920201,620920202,1,2,,,,,
620920202,620920203,,1,2092,,,,
620920203,620920204,,1,2092,,,,
620920204,620920205,1,2,,,,,
620920205,620920206,,1,2092,,,,
620920206,,,1,2092,,,,
620920301,620920302,,2,,,,,
620920302,,,1,2092,,,,
620920401,620920402,1,2,,,,,
620920402,620920403,,1,2092,,,,
620920403,620920404,,1,2092,,,,
620920404,,,1,2092,,,,
620920501,620920502,1,2,,,,,
620920502,,,1,2092,,,,
620180101,620180102,,1,2007,,,,
620180102,620180103,,1,2018,,,,
620180103,620180104,,1,2007,,,,
620180104,620180105,,1,2018,,,,
620180105,620180106,,1,2007,,,,
620180106,620180107,,1,2018,,,,
620180107,620180108,,1,2007,,,,
620180108,620180109,,1,2018,,,,
620180109,,,1,2007,,,,
620070501,,,1,2007,,,,
620070601,620070602,,2,,,,,
620070602,620070603,,1,2007,,,,
620070603,620070604,,1,2007,,,,
620070604,620070605,,1,2007,,,,
620070605,620070606,,1,2007,,,,
620070606,,,1,2007,,,,
620070701,620070702,,2,,,,,
620070702,620070703,,1,2007,,,,
620070703,,,1,2007,,,,
620070801,620070802,,2,,,,,
620070802,,,1,2007,,,,
620090101,,,1,2009,,,,
620090201,620090202,,2,,,,,
620090202,620090203,,1,2009,,,,
620090203,620090204,,1,2009,,,,
620090204,,,1,2009,,,,
620090301,620090302,,2,,,,,
620090302,620090303,,1,2009,,,,
620090303,620090304,,1,2009,,,,
620090304,620090305,,1,2009,,,,
620090305,620090306,,1,2009,,,,
620090306,620090307,,1,2009,,,,
620090307,620090308,1,2,,,,,
620090308,620090309,,1,2009,,,,
620090309,620090310,,1,2009,,,,
620090310,620090311,,1,2009,,,,
620090311,,,1,2009,,,,
620090401,620090402,1,2,,,,,
620090402,,,1,2009,,,,
620090501,,,1,2009,,,,
620090601,620090602,1,2,,,,,
620090602,620090603,,1,2009,,,,
620090603,620090604,,1,2009,,,,
620090604,620090605,,1,2009,,,,
620090605,620090606,,1,2009,,,,
620090606,620090607,,1,2009,,,,
620090607,,,1,2009,,,,
620090701,620090702,1,2,,,,,
620090702,620090703,,1,2009,,,,
620090703,,,1,2009,,,,
620100101,,,1,2010,,,,
620100201,620100202,,2,,,,,
620100202,620100203,,1,2010,,,,
620100203,620100204,,1,2010,,,,
620100204,620100205,,1,2010,,,,
620100205,620100206,,1,2010,,,,
620100206,620100207,1,2,,,,,
620100207,620100208,,1,2010,,,,
620100208,620100209,,1,2010,,,,
620100209,620100210,,1,2010,,,,
620100210,620100211,,1,2010,,,,
620100211,620100212,1,2,,,,,
620100212,620100213,,1,2010,,,,
620100213,620100214,,1,2010,,,,
620100214,620100215,,1,2010,,,,
620100215,,,1,2010,,,,
620100301,620100302,,2,,,,,
620100302,,,1,2010,,,,
620100401,620100402,,1,2010,,,,
620100402,,,1,2010,,,,
620100501,620100502,1,2,,,,,
620100502,620100503,,1,2010,,,,
620100503,620100504,,1,2010,,,,
620100504,620100505,,1,2010,,,,
620100505,620100506,,1,2010,,,,
620100506,620100507,1,2,,,,,
620100507,620100508,,1,2010,,,,
620100508,620100509,,1,2010,,,,
620100509,620100510,,1,2010,,,,
620100510,620100511#620100521,,1,2010,,,,
620100511,620100512,1,2,,,,,
620100512,620100513,,1,2010,,,,
620100513,620100514,,1,2010,,,,
620100514,620100515,,1,2010,,,,
620100515,620100516,,1,2010,,,,
620100516,620100517,,1,2010,,,,
620100517,620100518,1,2,,,,,
620100518,620100519,,1,2010,,,,
620100519,620100520,,1,2010,,,,
620100520,,,1,2010,,,,
620100521,620100522,1,2,,,,,
620100522,,,1,2010,,,,
620100601,620100602,1,2,,,,,
620100602,,,1,2010,,,,
620100701,,,1,2010,,,,
620100801,620100802,1,2,2010,,,,
620100802,620100803,,1,2010,,,,
620100803,620100804,,1,2010,,,,
620100804,620100805,,1,2010,,,,
620100805,620100806,,1,2010,,,,
620100806,620100807#620100817,,1,2010,,,,
620100807,620100808,1,2,2010,,,,
620100808,620100809,,1,2010,,,,
620100809,620100810,,1,2010,,,,
620100810,620100811,,1,2010,,,,
620100811,620100812,,1,2010,,,,
620100812,620100813,1,2,2010,,,,
620100813,620100814,,1,2010,,,,
620100814,620100815,,1,2010,,,,
620100815,620100816,,1,2010,,,,
620100816,,,1,2010,,,,
620100817,620100818,1,2,2010,,,,
620100818,,,1,2010,,,,
620100901,620100902,1,2,2010,,,,
620100902,,,1,2010,,,,
620101001,,,1,2010,,,,
620101101,620101102,1,2,,,,,
620101102,620101103,,1,2010,,,,
620101103,620101104,,1,2010,,,,
620101104,620101105,,1,2010,,,,
620101105,620101106,,1,2010,,,,
620101106,620101107,1,2,,,,,
620101107,620101108,,1,2010,,,,
620101108,620101109,,1,2010,,,,
620101109,620101110,,1,2010,,,,
620101110,620101111,,1,2010,,,,
620101111,620101112#620101125,,1,2010,,,,
620101112,620101113,1,2,,,,,
620101113,620101114,,1,2010,,,,
620101114,620101115,,1,2010,,,,
620101115,620101116,,1,2010,,,,
620101116,620101117,,1,2010,,,,
620101117,620101118,,1,2010,,,,
620101118,620101119,,1,2010,,,,
620101119,620101120,,1,2010,,,,
620101120,620101121,1,2,,,,,
620101121,620101122,,1,2010,,,,
620101122,620101123,,1,2010,,,,
620101123,620101124,,1,2010,,,,
620101124,,,1,2010,,,,
620101125,620101126,1,2,,,,,
620101126,,,1,2010,,,,
620101201,620101202,1,2,,,,,
620101202,,,1,2010,,,,
620101301,,,1,2010,,,,
620101401,620101402,1,2,,,,,
620101402,620101403,,1,2010,,,,
620101403,620101404,,1,2010,,,,
620101404,620101405,,1,2010,,,,
620101405,620101406,,1,2010,,,,
620101406,620101407,,1,2010,,,,
620101407,620101408,,1,2010,,,,
620101408,620101409,1,2,,,,,
620101409,620101410,,1,2010,,,,
620101410,620101411,,1,2010,,,,
620101411,620101412,,1,2010,,,,
620101412,620101413#620101424,,1,2010,,,,
620101413,620101414,1,2,,,,,
620101414,620101415,,1,2010,,,,
620101415,620101416,,1,2010,,,,
620101416,620101417,,1,2010,,,,
620101417,620101418,,1,2010,,,,
620101418,620101419,,1,2010,,,,
620101419,620101420,1,2,2010,,,,
620101420,620101421,,1,2010,,,,
620101421,620101422,,1,2010,,,,
620101422,620101423,,1,2010,,,,
620101423,,,1,2010,,,,
620101424,620101425,1,2,,,,,
620101425,,,1,2010,,,,
620101501,620101502,1,2,,,,,
620101502,,,1,2010,,,,
620110101,,,1,2011,,,,
620110201,620110202,,2,,,,,
620110202,620110203,,1,2011,,,,
620110203,620110204,1,2,,,,,
620110204,,,1,2011,,,,
620110301,620110302,,2,,,,,
620110302,620110303,,1,2011,,,,
620110303,620110304,,1,2011,,,,
620110304,620110305,,1,2011,,,,
620110305,,,1,2011,,,,
620110401,620110402,,2,,,,,
620110402,,,1,2011,,,,
620110501,,,1,2011,,,,
620110601,620110602,,2,,,,,
620110602,620110603,,1,2011,,,,
620110603,,,1,2011,,,,
620110701,620110702,,2,,,,,
620110702,620110703,,1,2011,,,,
620110703,620110704,,1,2011,,,,
620110704,620110705,,1,2011,,,,
620110705,620110706,,1,2011,,,,
620110706,620110707,,1,2011,,,,
620110707,,,1,2011,,,,
620110801,620110802,,2,,,,,
620110802,,,1,2011,,,,
620110901,620110902,,2,,,,,
620110902,620110903,,1,2011,,,,
620110903,620110904,,1,2011,,,,
620110904,,,1,2011,,,,
620250101,,,1,2025,,,,
620250201,620250202,,2,,,,,
620250202,620250203#620250206,,1,2025,,,,
620250203,620250204,,2,,,,,
620250204,620250205,,1,2025,,,,
620250205,,,1,2025,,,,
620250206,620250207,,2,,,,,
620250207,620250208,,1,2025,,,,
620250208,620250209,,1,2025,,,,
620250209,620250210,,1,2025,,,,
620250210,620250211,,1,2025,,,,
620250211,,,1,2025,,,,
620250301,620250302,,2,,,,,
620250302,,,1,2025,,,,
620930101,,,1,2093,,,,
620930201,620930202,,2,,,,,
620930202,620930203,,1,2093,,,,
620930203,,,1,2093,,,,
620930301,620930302,,2,,,,,
620930302,620930303,,1,2093,,,,
620930303,620930304,,1,2093,,,,
620930304,620930305,,1,2093,,,,
620930305,,,1,2093,,,,
620930601,620930602,1,2,,,,,
620930602,620930603,,1,2093,,,,
620930603,620930604,,1,2093,,,,
620930604,620930605,,1,2093,,,,
620930605,620930606,,1,2093,,,,
620930606,,,1,2093,,,,
620930401,620930402,,2,,,,,
620930402,620930403,,1,2093,,,,
620930403,,,1,2093,,,,
620930501,620930502,,1,2093,,,,
620930502,,,1,2093,,,,
620900101,,,1,2090,,,,
620900102,,,1,2090,,,,
620900201,620900202,,2,,,,,
620900202,,,1,2090,,,,
620900301,620900302,,2,,,,,
620900302,620900303,,1,2090,,,,
620900303,620900304,,1,2090,,,,
620900304,620900305,1,2,,,,,
620900305,620900306,,1,2090,,,,
620900306,,,1,2090,,,,
620900401,620900402,,2,,,,,
620900402,620900403,,1,2090,,,,
620900403,620900404,,1,2090,,,,
620900404,620900405,,1,2090,,,,
620900405,,,1,2090,,,,
620900501,620900502,,2,,,,,
620900502,,,1,2090,,,,
620900601,620900602,1,2,,,,,
620900602,620900603,,1,2090,,,,
620900603,620900604,,1,2090,,,,
620900604,620900605,,1,2090,,,,
620900605,620900606,,1,2090,,,,
620900606,,,1,2090,,,,
620900701,620900702,,2,,,,,
620900702,620900703,,1,2090,,,,
620900703,620900704,,1,2090,,,,
620900704,,,1,2090,,,,
620720101,,,1,2072,,,,
620720102,,,1,2072,,,,
620720201,620720202,,2,,,,,
620720202,620720203,,1,2072,,,,
620720203,620720204,,1,2072,,,,
620720204,,,1,2072,,,,
620720301,620720302,,2,,,,,
620720302,620720303,,1,2072,,,,
620720303,620720304,,1,2072,,,,
620720304,620720305,,1,2072,,,,
620720305,620720306,,1,2072,,,,
620720306,620720307,,1,2072,,,,
620720307,,,1,2072,,,,
620720401,620720402,,2,,,,,
620720402,,,1,2072,,,,
624280101,,,1,2428,,,,
624280201,624280202,,2,,,,,
624280202,624280203,,1,2428,,,,
624280203,624280204#624280206,,1,2428,,,,
624280204,624280205,,2,,,,,
624280205,,,1,2428,,,,
624280206,624280207,,2,,,,,
624280207,624280208,,1,2428,,,,
624280208,,,1,2428,,,,
624280301,624280302,,2,,,,,
624280302,,,1,2428,,,,
624290101,624290102,,1,2429,,,,
624290102,,,1,2429,,,,
624290201,624290202,,2,,,,,
624290202,624290203,,1,2429,,,,
624290203,624290204,,1,2429,,,,
624290204,624290205,,1,2429,,,,
624290205,624290206,1,2,,,,,
624290206,624290207,,1,2429,,,,
624290207,624290208,,1,2429,,,,
624290208,,,1,2429,,,,
624290301,624290302,,2,,,,,
624290302,,,1,2429,,,,
624290401,624290402,,1,2429,,,,
624290402,,,1,2429,,,,
624290501,624290502,1,2,,,,,
624290502,624290503,,1,2429,,,,
624290503,,,1,2429,,,,
624290601,624290602,1,2,,,,,
624290602,624290603,,1,2429,,,,
624290603,624290604,,1,2429,,,,
624290604,624290605,,1,2429,,,,
624290605,,,1,2429,,,,
624240101,624240102,,1,2424,,,,
624240102,,,1,2424,,,,
624240201,624240202,,2,,,,,
624240202,624240203,,1,2424,,,,
624240203,624240204,,1,2424,,,,
624240204,624240205#624240211,,1,2424,,,,
624240205,624240206,,2,,,,,
624240206,624240207,,1,2424,,,,
624240207,624240208,,1,2424,,,,
624240208,624240209,,1,2424,,,,
624240209,624240210,,1,2424,,,,
624240210,,,1,2424,,,,
624240211,624240212,,2,,,,,
624240212,624240213,,1,2424,,,,
624240213,624240214,,1,2424,,,,
624240214,624240215,,1,2424,,,,
624240215,,,1,2424,,,,
624240301,624240302,,2,,,,,
624240302,,,1,2424,,,,
624250101,624250102,,1,2425,,,,
624250102,,,1,2425,,,,
624250201,624250202,,2,,,,,
624250202,624250203,,1,2425,,,,
624250203,624250204,,1,2425,,,,
624250204,624250205,,1,2425,,,,
624250205,624250206,1,2,,,,,
624250206,624250207,,1,2425,,,,
624250207,624250208,,1,2425,,,,
624250208,624250209,,1,2425,,,,
624250209,,,1,2425,,,,
624250301,624250302,1,2,,,,,
624250302,624250303,,1,2425,,,,
624250303,624250304,,1,2425,,,,
624250304,624250305,,1,2425,,,,
624250305,624250306,,1,2425,,,,
624250306,,,1,2425,,,,
624250401,624250402,,2,,,,,
624250402,,,1,2425,,,,
624310101,,,1,2431,,,,
624310201,624310202,,2,,,,,
624310202,624310203,,1,2431,,,,
624310203,624310204,,1,2431,,,,
624310204,624310205,,1,2431,,,,
624310205,,,1,2431,,,,
624310301,624310302,,2,,,,,
624310302,,,1,2431,,,,
624320101,,,1,2432,,,,
624320201,624320202,,2,,,,,
624320202,624320203,,1,2432,,,,
624320203,624320204,,1,2432,,,,
624320204,624320205,,1,2432,,,,
624320205,624320206,,1,2432,,,,
624320206,,,1,2432,,,,
624320301,624320302,,2,,,,,
624320302,,,1,2432,,,,
620940101,620940102,,1,2094,,,,
620940102,,,1,2094,,,,
620940201,620940202,,2,,,,,
620940202,620940203,,1,2094,,,,
620940203,620940204,,1,2094,,,,
620940204,,,1,2094,,,,
620940301,620940302,,2,,,,,
620940302,620940303,,1,2094,,,,
620940303,620940304,,1,2094,,,,
620940304,,,1,2094,,,,
620940401,620940402,,2,,,,,
620940402,,,1,2094,,,,
620940501,620940502,,2,,,,,
620940502,620940503,,1,2094,,,,
620940503,620940504,,1,2094,,,,
620940504,620940505,,1,2094,,,,
620940505,,,1,2094,,,,
620780101,,,1,2078,,,,
620780201,620780202,,2,,,,,
620780202,620780203,,1,2078,,,,
620780203,620780204,,1,2078,,,,
620780204,620780205,,1,2078,,,,
620780205,620780206,1,2,,,,,
620780206,620780207,,1,2078,,,,
620780207,620780208,,1,2078,,,,
620780208,620780209,,1,2078,,,,
620780209,,,1,2078,,,,
620780301,620780302,,2,,,,,
620780302,,,1,2078,,,,
620780401,,,1,2078,,,,
620780501,,,1,2078,,,,
620480101,,,1,2048,,,,
620480201,620480202,,2,,,,,
620480202,,,1,2048,,,,
620480301,620480302,,2,,,,,
620480302,620480303,,1,2048,,,,
620480303,620480304,,1,2048,,,,
620480304,620480305,,1,2048,,,,
620480305,,,1,2048,,,,
620480401,620480402,,2,,,,,
620480402,620480403,,1,2048,,,,
620480403,620480404,,1,2048,,,,
620480404,620480405,,1,2048,,,,
620480405,620480406,,1,2048,,,,
620480406,,,1,2048,,,,
620480501,620480502,,2,,,,,
620480502,,,1,2048,,,,
620480601,620480602,,2,,,,,
620480602,,,1,2048,,,,
620480701,620480702,,1,2048,,,,
620480702,,,1,2048,,,,
623100101,623100102,,1,2310,,,,
623100102,,,1,2310,,,,
623100201,623100202,,2,,,,,
623100202,623100203,,1,2310,,,,
623100203,623100204,,1,2310,,,,
623100204,,,1,2310,,,,
623100301,623100302,,2,,,,,
623100302,623100303,,1,2310,,,,
623100303,623100304,,1,2310,,,,
623100304,623100305,,1,2310,,,,
623100305,623100306#623100311,,1,2310,,,,
623100306,623100307,,2,,,,,
623100307,623100308,,1,2310,,,,
623100308,623100309,,1,2310,,,,
623100309,623100310,,1,2310,,,,
623100310,,,1,2310,,,,
623100311,623100312,,2,,,,,
623100312,623100313,,1,2310,,,,
623100313,623100314,,1,2310,,,,
623100314,623100315,,1,2310,,,,
623100315,,,1,2310,,,,
623100401,623100402,,2,,,,,
623100402,,,1,2310,,,,
623100501,623100502,,2,,,,,
623100502,,,1,2310,,,,
616280101,,,1,1628,,,,
616280201,616280202,,2,,,,,
616280202,616280203,,1,1628,,,,
616280203,616280204,,1,1628,,,,
616280204,616280205,,1,1628,,,,
616280205,616280206,,1,1628,,,,
616280206,616280207,,1,1628,,,,
616280207,616280208,1,2,,,,,
616280208,616280209,,1,1628,,,,
616280209,616280210,,1,1628,,,,
616280210,616280211,,1,1628,,,,
616280211,616280212,,1,1628,,,,
616280212,,,1,1628,,,,
616280301,616280302,,2,,,,,
616280302,,,1,1628,,,,
620410101,620410102,,1,2041,,,,
620410102,620410103,,1,2041,,,,
620410103,,,1,2041,,,,
620410201,620410202,,2,,,,,
620410202,620410203,,1,2041,,,,
620410203,620410204#620410208,,1,2041,,,,
620410204,620410205,,2,,,,,
620410205,620410206,,1,2041,,,,
620410206,620410207,,1,2041,,,,
620410207,,,1,2041,,,,
620410208,620410209,,2,,,,,
620410209,620410210,,1,2041,,,,
620410210,620410211,,1,2041,,,,
620410211,,,1,2041,,,,
620410301,620410302,,2,,,,,
620410302,,,1,2041,,,,
620410401,620410402,,2,,,,,
620410402,620410403,,1,2041,,,,
620410403,620410404,,1,2041,,,,
620410404,,,1,2041,,,,
620420101,620420102,,1,2042,,,,
620420102,,,1,2042,,,,
620420201,620420202,,2,,,,,
620420202,620420203,,1,2042,,,,
620420203,620420204,,1,2042,,,,
620420204,620420205,,1,2042,,,,
620420205,620420206,,1,2042,,,,
620420206,620420207,,1,2042,,,,
620420207,620420208,1,2,,,,,
620420208,620420209,,1,2042,,,,
620420209,620420210,,1,2042,,,,
620420210,620420211,,1,2042,,,,
620420211,,,1,2042,,,,
620420301,620420302,,2,,,,,
620420302,620420303,,1,2042,,,,
620420303,,,1,2042,,,,
620500101,620500102,,1,2050,,,,
620500102,,,1,2050,,,,
620500201,620500202,,2,,,,,
620500202,620500203,,1,2050,,,,
620500203,620500204,,1,2050,,,,
620500204,620500205,,1,2050,,,,
620500205,620500206,1,2,,,,,
620500206,620500207,,1,2050,,,,
620500207,620500208,,1,2050,,,,
620500208,620500209,,1,2050,,,,
620500209,620500210,,1,2050,,,,
620500210,,,1,2050,,,,
620500301,620500302,,2,,,,,
620500302,620500303,,1,2050,,,,
620500303,,,1,2050,,,,
620850101,620850102,,1,2085,,,,
620850102,,,1,2085,,,,
620850201,620850202,,2,,,,,
620850202,620850203,,1,2085,,,,
620850203,620850204,,1,2085,,,,
620850204,620850205,1,2,,,,,
620850205,620850206,,1,2085,,,,
620850206,620850207,,1,2085,,,,
620850207,620850208,,1,2085,,,,
620850208,620850209,,1,2085,,,,
620850209,,,1,2085,,,,
620850301,620850302,,2,,,,,
620850302,,,1,2085,,,,
620850501,620850502,,1,2085,,,,
620850502,,,1,2085,,,,
620850601,620850602,,2,,,,,
620850602,620850603,,1,2085,,,,
620850603,620850604,,1,2085,,,,
620850604,,,1,2085,,,,
620850701,620850702,,2,,,,,
620850702,620850703,,1,2085,,,,
620850703,620850704,,1,2085,,,,
620850704,620850705,,1,2085,,,,
620850705,620850706,,1,2085,,,,
620850706,620850707,,1,2085,,,,
620850707,620850708,1,2,,,,,
620850708,620850709,,1,2085,,,,
620850709,620850710,,1,2085,,,,
620850710,620850711,,1,2085,,,,
620850711,620850712,,1,2085,,,,
620850712,,,1,2085,,,,
620850801,620850802,,2,,,,,
620850802,620850803,,1,2085,,,,
620850803,,,1,2085,,,,
620560101,620560102,,1,2056,,,,
620560102,,,1,2056,,,,
620560201,620560202,,2,,,,,
620560202,620560203,,1,2056,,,,
620560203,620560204,,1,2056,,,,
620560204,620560205,,1,2056,,,,
620560205,,,1,2056,,,,
620560401,620560402,,2,,,,,
620560402,620560403,,1,2056,,,,
620560403,,,1,2056,,,,
620560301,620560302,,2,,,,,
620560302,620560303,,1,2056,,,,
620560303,620560304,,1,2056,,,,
620560304,620560305,,1,2056,,,,
620560305,620560306,,1,2056,,,,
620560306,620560307,,1,2056,,,,
620560307,620560308,,1,2056,,,,
620560308,,,1,2056,,,,
