ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	基础生命值	基础攻击力	基础防御力	暴击率	暴击抗性	暴击伤害	火元素抗性	草元素抗性	水元素抗性	电元素抗性	风元素抗性	冰元素抗性	岩元素抗性	火元素伤害加成	草元素伤害加成	水元素伤害加成	电元素伤害加成	风元素伤害加成	冰元素伤害加成	岩元素伤害加成	[属性成长]1类型	[属性成长]1曲线	[属性成长]2类型	[属性成长]2曲线	[属性成长]3类型	[属性成长]3曲线	元素精通	物理抗性	物理伤害加成	怪物说明	类型	描述	安全等级	服务器脚本	战斗Config	精英词缀	AI	是否AI校验	装备1	装备2	会游泳	[掉落]1ID	[掉落]1血量百分比	[掉落]2ID	[掉落]2血量百分比	[掉落]3ID	[掉落]3血量百分比	击杀掉落ID	全地图奖励	视距等级	是否离线重置	不在指定天气下出生	特性组ID	联机动态属性ID	外观	生物大类ID	安全检测	战斗音乐	entityBudget档位
25210406	教令院-拳刃	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_06	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_06_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	[任务专用]教令院-拳刃(深褐皮肤)	1	镀金 教令院势力	0		ConfigMonster_Eremite_MuscleMan_Gloves_01		sentry02		50004078	50004081		22010010	60	0	0	0	0	22010010					25210451	1	Monster_Eremite_MuscleMan_Gloves_06			1	6
25210407	镀金旅团-拳刃	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_07	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_07_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Gloves/Monster_Eremite_MuscleMan_Gloves_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金NPC - 3.2镀金旅团B	1	3.2 NPC定制怪	0		ConfigMonster_Eremite_MuscleMan_Gloves_01_NoVO		sentry02		50004078	50004081		22010010	60	0	0	0	0	22010010					25210401	1	Monster_Eremite_MuscleMan_Gloves_07			1	6
25210501	镀金旅团-弯刀	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团-弯刀(常规肤色)	1	镀金旅团基础怪	0		ConfigMonster_Eremite_MuscleMan_Simitar_01		sentry02		50004076			22010010	60	0	0	0	0	22010010					25210501	1	Monster_NPC_Sumeru_MuscleMan_Standard_Eremite_001	52105		1	6
25210502	镀金旅团-弯刀	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_02	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_02_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团-弯刀(浅褐皮肤)	1	镀金旅团基础怪	0		ConfigMonster_Eremite_MuscleMan_Simitar_01		sentry02		50004076			22010010	60	0	0	0	0	22010010					25210501	1	Monster_NPC_Sumeru_MuscleMan_Standard_Eremite_003	52105		1	6
25210503	镀金旅团-弯刀	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_03	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_03_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团-弯刀(深褐皮肤)	1	镀金旅团基础怪	0		ConfigMonster_Eremite_MuscleMan_Simitar_01		sentry02		50004076			22010010	60	0	0	0	0	22010010					25210501	1	Monster_NPC_Sumeru_MuscleMan_Standard_Eremite_005	52105		1	6
25210504	教令院-弯刀	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_04	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_04_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	[任务专用]教令院-弯刀(常规肤色)	1	镀金 教令院势力	0		ConfigMonster_Eremite_MuscleMan_Simitar_01		sentry02		50004076			22010010	60	0	0	0	0	22010010					25210551	1	Monster_Eremite_MuscleMan_Simitar_04			1	6
25210505	教令院-弯刀	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_05	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_05_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	[任务专用]教令院-弯刀(浅褐皮肤)	1	镀金 教令院势力	0		ConfigMonster_Eremite_MuscleMan_Simitar_01		sentry02		50004076			22010010	60	0	0	0	0	22010010					25210551	1	Monster_Eremite_MuscleMan_Simitar_05			1	6
25210506	教令院-弯刀	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_06	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_06_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	[任务专用]教令院-弯刀(深褐皮肤)	1	镀金 教令院势力	0		ConfigMonster_Eremite_MuscleMan_Simitar_01		sentry02		50004076			22010010	60	0	0	0	0	22010010					25210551	1	Monster_Eremite_MuscleMan_Simitar_06			1	6
25210507	教令院-弯刀	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_07	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_07_Remote	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01	ART/Char/Monster/Monster_Eremite_MuscleMan_Simitar/Monster_Eremite_MuscleMan_Simitar_01_Remote	4001	21.7344	20.096	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金NPC - 拉赫曼	1	3.2 NPC定制怪	0		ConfigMonster_Eremite_MuscleMan_Simitar_01_NoVO		sentry02		50004076			22010010	60	0	0	0	0	22010010					25210551	1	Monster_Eremite_MuscleMan_Simitar_07			1	6
25210601	塔里克	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_01	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_01_Remote	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_01	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_01_Remote	4001	16.3008	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金NPC - Tariq 塔里克	1	NPC定制怪	0		ConfigMonster_Eremite_Male_Standard_NoWeapon_01		sentry02					22010010	60	0	0	0	0	22010010					25210601	1	Monster_Eremite_Male_Standard_NoWeapon_01			1	
25210602	图马特	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_02_Remote	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_02	ART/Char/Monster/Monster_Eremite_Male_Standard_NoWeapon/Monster_Eremite_Male_Standard_NoWeapon_02_Remote	4001	16.3008	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金NPC - Tumart图马特	1	NPC定制怪	0		ConfigMonster_Eremite_Male_Standard_NoWeapon_01		sentry02					22010010	60	0	0	0	0	22010010					25210601	1	Monster_Eremite_Male_Standard_NoWeapon_02			1	
25310101	镀金旅团_双刃_水	ART/Char/Monster/Monster_Eremite_Female_Slim_PushDagger_01/Monster_Eremite_Female_Slim_PushDagger_01	ART/Char/Monster/Monster_Eremite_Female_Slim_PushDagger_01/Monster_Eremite_Female_Slim_PushDagger_01_Remote	ART/Char/Monster/Monster_Eremite_Female_Slim_PushDagger_01/Monster_Eremite_Female_Slim_PushDagger_01	ART/Char/Monster/Monster_Eremite_Female_Slim_PushDagger_01/Monster_Eremite_Female_Slim_PushDagger_01_Remote	4001	48.9024	40.192	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团_双刃_水	1	镀金旅团中级怪	0		ConfigMonster_Eremite_Female_Slim_PushDagger_01		sentry02		50004090	50004091		22010012	75	22010012	50	22010012	25	22010022					25310101	1		53101		1	4
25310201	镀金旅团_双刀_冰	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01_Remote	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01_Remote	4001	48.9024	40.192	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团_双刀_冰	1	镀金旅团中级怪	0		ConfigMonster_Eremite_Male_Standard_Glaive_01		sentry02		50004092	50004093		22010016	75	22010016	50	22010016	25	22010026					25310201	1		53102		1	4
25310202	镀金旅团_双刀_冰	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01_Remote	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01	ART/Char/Monster/Monster_Eremite_Male_Standard_Glaive_01/Monster_Eremite_Male_Standard_Glaive_01_Remote	4001	48.9024	40.192	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金NPC - 萨梅尔	1	NPC定制怪	0		ConfigMonster_Eremite_Male_Standard_Glaive_01		sentry02		50004092	50004093		22010016	75	22010016	50	22010016	25	22010026					25310201	1				1	
25310301	镀金旅团_战斧_雷	ART/Char/Monster/Monster_Eremite_Male_Standard_Polearm_01/Monster_Eremite_Male_Standard_Polearm_01	ART/Char/Monster/Monster_Eremite_Male_Standard_Polearm_01/Monster_Eremite_Male_Standard_Polearm_01_Remote	ART/Char/Monster/Monster_Eremite_Male_Standard_Polearm_01/Monster_Eremite_Male_Standard_Polearm_01	ART/Char/Monster/Monster_Eremite_Male_Standard_Polearm_01/Monster_Eremite_Male_Standard_Polearm_01_Remote	4001	54.336	30.144	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团_战斧_雷	1	镀金旅团中级怪	0		ConfigMonster_Eremite_Male_Standard_Polearm_01		sentry02		50004094			22010014	75	22010014	50	22010014	25	22010024					25310301	1		53103		1	4
25410101	镀金旅团_双刃_水	ART/Char/Monster/Monster_Eremite_Male_Strong_Katar_01/Monster_Eremite_Male_Strong_Katar_01	ART/Char/Monster/Monster_Eremite_Male_Strong_Katar_01/Monster_Eremite_Male_Strong_Katar_01_Remote	ART/Char/Monster/Monster_Eremite_Male_Strong_Katar_01/Monster_Eremite_Male_Strong_Katar_01	ART/Char/Monster/Monster_Eremite_Male_Strong_Katar_01/Monster_Eremite_Male_Strong_Katar_01_Remote	4001	67.92	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团_盾枪_岩	1	镀金旅团高级怪	0		ConfigMonster_Eremite_Male_Strong_Katar_01		sentry02					22010017	75	22010017	50	22010017	25	22010017					25410101	1		54101		1	2
25410201	镀金旅团_长弓_风	ART/Char/Monster/Monster_Eremite_Female_Standard_Longbow_01/Monster_Eremite_Female_Standard_Longbow_01	ART/Char/Monster/Monster_Eremite_Female_Standard_Longbow_01/Monster_Eremite_Female_Standard_Longbow_01_Remote	ART/Char/Monster/Monster_Eremite_Female_Standard_Longbow_01/Monster_Eremite_Female_Standard_Longbow_01	ART/Char/Monster/Monster_Eremite_Female_Standard_Longbow_01/Monster_Eremite_Female_Standard_Longbow_01_Remote	4001	59.7696	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	-0.2	0	镀金旅团_长弓_风	1	镀金旅团高级怪	0		ConfigMonster_Eremite_Female_Standard_Longbow_01		sentry02					22010015	75	22010015	50	22010015	25	22010015					25410201	1		54102		1	2
26010101	冰骗骗花	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	冰骗骗花	1		0		ConfigMonster_Mimik_Ice_01		sentry02					22010016	75	22010016	50	22010016	25	22010036					26010101	1		60101		1	2
26010102	冰骗骗花（雪山活动）	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01	ART/Char/Monster/Monster_Mimik_Ice_01/Monster_Mimik_Ice_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	冰骗骗花（雪山活动）	1		0	SubFieldDrop_Mimik_Ice	ConfigMonster_Mimik_Ice_01	5008	sentry02					22010016	75	22010016	50	22010016	25	22010036					26010101	1		60101		1	2
26010103	巨大冰骗骗花（2.3雪山活动）	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel_Remote	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel_Remote	4001	149.424	50.24	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.7	0.1	0	0	0	0	0	0	0	1	23	4	2	7	12	0	0.1	0	巨大冰骗骗花（2.3雪山活动）	2		0		ConfigMonster_Mimik_Fel_01		sentry02					22010036	75	22010036	50	22010036	25	22010026					26010101	1		60101		7	2
26010104	巨大冰骗骗花（2.3雪山活动任务用）	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel_Remote	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel	ART/Char/Monster/Monster_Mimik_Fel/Monster_Mimik_Fel_Remote	4001	122.256	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.7	0.1	0	0	0	0	0	0	0	1	23	4	2	7	12	0	0.1	0	巨大冰骗骗花（2.3雪山活动任务用）	2		0		ConfigMonster_Mimik_Fel_01		sentry02					22010036	75	22010036	50	22010036	25	22010026					26010101	1		60101		7	2
26010201	火骗骗花	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01_Remote	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01	ART/Char/Monster/Monster_Mimik_Fire_01/Monster_Mimik_Fire_01_Remote	4001	40.752	37.68	500	0	0	0	0.5	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	火骗骗花	1		0		ConfigMonster_Mimik_Fire_01		sentry02					22010011	75	22010011	50	22010011	25	22010031					26010101	1		60102		1	2
26010301	雷骗骗花	ART/Char/Monster/Monster_Mimik_Electric_01/Monster_Mimik_Electric_01	ART/Char/Monster/Monster_Mimik_Electric_01/Monster_Mimik_Electric_01_Remote	ART/Char/Monster/Monster_Mimik_Electric_01/Monster_Mimik_Electric_01	ART/Char/Monster/Monster_Mimik_Electric_01/Monster_Mimik_Electric_01_Remote	4001	40.752	25.12	500	0	0	0	0.1	0.1	0.1	0.5	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	雷骗骗花	1		0		ConfigMonster_Mimik_Electric_01		sentry02					22010014	75	22010014	50	22010014	25	22010034					26010101	1		60103		1	2
26020101	急冻树	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	4001	95.088	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.7	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	急冻树	2		2		ConfigMonster_Regisvine_Ice_01		sentry02					22010036	75	22010036	50	22010036	25	22010036			1		26020101	1		60201	1	7	1
26020102	急冻树（雪山活动）	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01	ART/Char/Monster/Monster_Regisvine_Ice_01/Monster_Regisvine_Ice_01_Remote	4001	149.424	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.7	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	急冻树（雪山活动）	2		2		ConfigMonster_Regisvine_Ice_01	5007	sentry02					22010036	75	22010036	50	22010036	25	22010036			1		26020101	101		60201	1	7	1
26020201	爆炎树	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01_Remote	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01	ART/Char/Monster/Monster_Regisvine_Fire_01/Monster_Regisvine_Fire_01_Remote	4001	95.088	62.8	500	0	0	0	0.7	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	爆炎树	2		2		ConfigMonster_Regisvine_Fire_01		sentry02					22010031	75	22010031	50	22010031	25	22010031			1		26020101	1		60202	1	7	1
26020301	雷电树	ART/Char/Monster/Monster_Regisvine_Electric_01/Monster_Regisvine_Electric_01	ART/Char/Monster/Monster_Regisvine_Electric_01/Monster_Regisvine_Electric_01_Remote	ART/Char/Monster/Monster_Regisvine_Electric_01/Monster_Regisvine_Electric_01	ART/Char/Monster/Monster_Regisvine_Electric_01/Monster_Regisvine_Electric_01_Remote	4001	95.088	62.8	500	0	0	0	0.1	0.1	0.1	0.7	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	24	7	12	0	0.3	0	掣电树	2		2		ConfigMonster_Regisvine_Electric_01		sentry02					22010034	75	22010034	50	22010034	25	22010034			1		26020101	1		60203	1	7	1
26030101	幼岩龙蜥	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock_Remote	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock	ART/Char/Monster/Monster_Wyrm_Rock/Monster_Wyrm_Rock_Remote	4001	40.752	54.2592	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	幼岩龙蜥	1		1		ConfigMonster_Wyrm_Rock		sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60301		2	3
26040101	岩龙蜥-水	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	岩龙蜥-水	1		1		ConfigMonster_Drake_Rock	60401	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26040102	岩龙蜥-火	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	岩龙蜥-火	1		1		ConfigMonster_Drake_Rock	60402	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26040103	岩龙蜥-冰	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	岩龙蜥-冰	1		1		ConfigMonster_Drake_Rock	60403	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26040104	岩龙蜥-电	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01	ART/Char/Monster/Monster_Drake_Rock_01/Monster_Drake_Rock_01_Remote	4001	108.672	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	岩龙蜥-电	1		1		ConfigMonster_Drake_Rock	60404	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60401		4	2
26050101	古岩龙蜥-水	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	4001	407.52	100.48	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	古岩龙蜥-水	2		2		ConfigMonster_Drake_Primo_Rock	60501	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60501	1	7	1
26050201	古岩龙蜥-火	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01	ART/Char/Monster/Monster_Drake_Primo_Rock_01/Monster_Drake_Primo_Rock_01_Remote	4001	407.52	100.48	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	古岩龙蜥-火	2		2		ConfigMonster_Drake_Primo_Rock	60502	sentry02					22010017	66	22010017	33	0	0	22010037			1		26020101	1		60501	1	7	1
