商品ID,商店类型,对应物品ID,轮替商品ID,对应物品数量,消耗金币,消耗水晶,消耗创世结晶,[消耗物品]1ID,[消耗物品]1数量,[消耗物品]2ID,[消耗物品]2数量,[消耗物品]3ID,[消耗物品]3数量,[消耗物品]4ID,[消耗物品]4数量,限购数量,刷新类型,刷新参数,提前预览天数,上架时间,下架时间,是否终身限购,前置条件,前置条件参数,条件参数1,条件参数2,前置条件屏蔽显示,最小可见等级,最小队伍等级,最大队伍等级,排序等级,二级页签ID,n选1组ID,显示平台
213796,1048,393316,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213797,1048,393317,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213798,1048,393318,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213799,1048,393325,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213800,1048,393326,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213801,1048,393129,,1,,,,204,80,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213802,1048,393328,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213803,1048,394110,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213804,1048,394111,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213805,1048,393332,,1,,,,204,80,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213806,1048,393132,,1,,,,204,80,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213807,1048,383313,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213808,1048,382210,,1,,,,204,80,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213809,1048,383206,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213810,1048,383207,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213811,1048,383208,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213812,1048,381313,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213813,1048,390111,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213814,1048,380408,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213815,1048,380409,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213816,1048,380410,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213817,1048,380411,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213818,1048,380413,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213819,1048,380414,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213820,1048,381502,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213821,1048,382108,,1,,,,204,80,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213822,1048,384107,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213823,1048,384108,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213824,1048,390112,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213825,1048,390113,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213826,1048,390114,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213827,1048,382211,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213828,1048,382212,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213829,1048,382213,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213830,1048,390115,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213831,1048,382214,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213832,1048,382215,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213833,1048,382216,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213834,1048,381314,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213835,1048,383315,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213836,1048,383316,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213837,1048,383317,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213838,1048,383318,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213839,1048,381403,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213840,1048,391116,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213841,1048,391227,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213842,1048,391228,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213843,1048,391229,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213844,1048,381315,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213845,1048,391230,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213846,1048,393333,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213847,1048,350049,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213848,1048,350052,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213849,1048,350056,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213850,1048,350057,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213851,1048,350059,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213852,1048,384501,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213853,1048,394504,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213854,1048,392107,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213855,1048,391118,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213856,1048,390516,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213857,1048,390517,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213858,1048,393344,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213859,1048,393137,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213860,1048,393138,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213861,1048,393123,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213862,1048,390628,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213863,1048,390629,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213864,1048,390630,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213865,1048,382218,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213866,1048,382219,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213867,1048,393337,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213868,1048,390513,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213869,1048,390514,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213870,1048,390515,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213871,1048,393338,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213872,1048,380415,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213873,1048,380416,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213874,1048,394315,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213875,1048,394207,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213876,1048,394316,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213877,1048,393346,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213878,1048,393347,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213879,1048,394505,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213880,1048,391120,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213881,1048,380418,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213882,1048,383106,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213883,1048,390518,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213884,1048,393350,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213885,1048,393351,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213886,1048,393352,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213887,1048,393353,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213888,1048,393354,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213889,1048,380104,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213890,1048,380204,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213891,1048,380304,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213892,1048,380504,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213893,1048,390711,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213894,1048,390712,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213895,1048,390713,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213896,1048,390714,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213897,1048,390715,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213898,1048,390716,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213899,1048,392606,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213900,1048,392607,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213901,1048,381319,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213902,1048,381320,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213903,1048,381321,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213904,1048,381506,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213905,1048,382233,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213906,1048,382234,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213907,1048,383335,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213908,1048,383336,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213909,1048,383337,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213910,1048,382109,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213911,1048,382110,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213912,1048,382111,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213913,1048,383108,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213914,1048,381405,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213915,1048,381109,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213916,1048,381110,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213917,1048,381213,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213918,1048,381214,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213919,1048,384216,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213920,1048,382235,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213921,1048,382236,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213922,1048,382237,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213923,1048,390718,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213924,1048,390719,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213925,1048,390720,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213926,1048,390721,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213927,1048,390722,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213928,1048,390723,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213929,1048,390724,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213930,1048,390726,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213931,1048,390727,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213932,1048,390728,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213933,1048,390729,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213934,1048,393361,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213935,1048,391126,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213936,1048,391127,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213937,1048,380422,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213938,1048,380423,,1,,,,204,160,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213939,1048,380424,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213940,1048,350060,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213941,1048,350061,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213942,1048,350062,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213943,1048,350063,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213944,1048,350064,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213945,1048,350065,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213946,1048,350066,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213947,1048,350067,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213948,1048,350068,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213949,1048,350069,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213950,1048,350070,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213951,1048,350071,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213952,1048,350072,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213953,1048,350073,,1,,,,204,240,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213001,1048,372501,,1,,,,204,300,,,,,,,2,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213002,1048,372502,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213003,1048,372503,,1,,,,204,300,,,,,,,2,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213004,1048,373501,,1,,,,204,100,,,,,,,10,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213005,1048,376101,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213006,1048,376111,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213007,1048,376121,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213008,1048,376131,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213009,1048,376141,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213010,1048,373336,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213011,1048,362217,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213012,1048,376151,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213013,1048,376161,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213014,1048,373135,,1,,,,204,100,,,,,,,5,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213015,1048,373136,,1,,,,204,100,,,,,,,5,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213016,1048,376171,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213017,1048,373139,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213018,1048,373140,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
213019,1048,222002,,1,,,,204,1000,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,6,,302110,,,1,1,99,100,,,
213020,1048,370725,,1,,,,204,300,,,,,,,1,,,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
214001,1048,130001,,1,,,,204,5,,,,,,,5,2,1,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
214002,1048,130002,,1,,,,204,5,,,,,,,5,2,1,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
214003,1048,130003,,1,,,,204,5,,,,,,,5,2,1,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
214004,1048,130004,,1,,,,204,5,,,,,,,5,2,1,,2019-12-01 00:00:00,2035-01-01 00:00:00,,5,1,,,,1,1,99,1,,,
