台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
3960712	3960713		2					
3960713	3960714		1	1001				
3960714	3960701		1	1001				
3960715	3960716		2					
3960716	3960717		1	1005				
3960717	3960718		1	1001				
3960718	3960719		1	1001				
3960719	3960720		1	1005				
3960720	3960721		1	1001				
3960721	3960722		1	1001				
3960722	3960723		1	1005				
3960723	3960724		1	1005				
3960724	3960725		1	1001				
3960725	3960726		1	1001				
3960726	3960701		1	1001				
3960727	3960728		2					
3960728	3960729		1	1001				
3960729	3960730		1	1001				
3960730	3960731		1	1001				
3960731	3960732,3960734		1	1001				
3960732	3960733		2					
3960733	3960734		1	1005				
3960734	3960735	1	2					
3960735	3960736		1	1001				
3960736	3960737	1	2					
3960737	3960738		1	1005				
3960738	3960739		1	1005				
3960739	3960701		1	1001				
3960741	3960742		2					
3960742			1	1001				
4070101			1	1105				
4070201		1	2					
4070301			1	1105				
4070401			1	1105				
4070501			1	1105				
4080101	4080102		1	1116				
4080102	4080103		1	1116				
4080103	4080104		1	1116				
4080104			1	1116				
4080201	4080202		2					
4080202	4080203		1	1116				
4080203			1	1116				
4080301	4080302		2					
4080302	4080303		1	1116				
4080303			1	1116				
4080401	4080402		2					
4080402			1	1116				
4080501	4080502		2					
4080502			1	1116				
4080601			1	1116				
4080701			1	1116				
4080801			1	1116				
4080901			2					
4081001			1	1116				
4081101			1	1116				
4090101			2					
4090201	4090202		1	1117				
4090202			1	1117				
4090301	4090302		2					
4090302			1	1117				
4090401			1	1117				
4090501			1	1117				
4090601			1	1117				
4090701	4090702		2					
4090702			1	1117				
4090801	4090802		2					
4090802			1	1117				
4180201	4180210		1	1563				
4180210	4180220	1	2					
4180211		1	2					
4180220	4180221		1	1563				
4180221	4180222		1	1563				
4180222	4180223		1	1563				
4180223	4180224		1	1563				
4180224	4180225		1	1563				
4180225	4180226		1	1563				
4180226	4180227		1	1563				
4180227	4180230,4180231		1	1563				
4180230	4180240	1	2					
4180231	4180260	1	2					
4180232		1	2					
4180240	4180241		1	1563				
4180241	4180242		1	1563				
4180242	4180243		1	1563				
4180243	4180250,4180251		1	1563				
4180250	4180260	1	2					
4180251	4180260	1	2					
4180252		1	2					
4180260	4180261		1	1563				
4180261	4180262		1	1563				
4180262	4180263		1	1563				
4180263	4180264		1	1563				
4180264	4180265		1	1563				
4180265	4180268		1	1563				
4180268	4180270	1	2					
4180269		1	2					
4180270	4180271		1	1563				
4180271	4180272		1	1563				
4180272	4180273		1	1563				
4180273	4180274		1	1563				
4180274	4180275		1	1563				
4180275	4180280	1	2					
4180276		1	2					
4180280	4180281		1	1563				
4180281	4180282		1	1563				
4180282	4180283		1	1563				
4180283	4180284		1	1563				
4180284	4180285		1	1563				
4180285	4180286		1	1563				
4180286	4180287		1	1563				
4180287	4180288		1	1563				
4180288			1	1563				
4189901			1	1563				
4180301	4180302,4180335		1	1563				
4180302	4180303	1	2					
4180303	4180304		1	1563				
4180304	4180305,4180307,4180332		1	1563				
4180305	4180306	1	2					
4180306	4180318,4180324,4180328		1	1563				
4180307	4180308	1	2					
4180308	4180309		1	1563				
4180309	4180310		1	1563				
4180310			1	1563				
4180318	4180319	1	2					
4180319	4180320		1	1563				
4180320	4180321		1	1563				
4180321	4180322		1	1563				
4180322	4180323		1	1563				
4180323			1	1563				
4180324	4180325	1	2					
4180325	4180326		1	1563				
4180326	4180327		1	1563				
4180327			1	1563				
4180328	4180329	1	2					
4180329	4180330		1	1563				
4180330	4180331		1	1563				
4180331			1	1563				
4180332	4180333	1	2					
4180333	4180334		1	1563				
4180334			1	1563				
4180335	4180336	1	2					
4180336			1	1563				
4270201	4270202		1	1002				
4270202	4270203		1	1002				
4270203	4270204		1	1002				
4270204		1	2					
4270206			1	1002				
4270301	4270302		1	1002				
4270302			1	1002				
4270303	4270304		2					
4270304			1	1002				
4270305	4270306		2					
4270306			1	1002				
4270401	4270402		1	1002				
4270402	4270403		1	1005				
4270403	4270404		1	1002				
4270404	4270405		1	1002				
4270405		1	2					
4270601			1	1002				
4270602	4270603		2					
4270603			1	1002				
4270604	4270605		2					
4270605			1	1002				
4270800			1	1483				
4270801	4270802		1	1483				
4270802	4270803		1	1005				
4270803	4270804,4270805		1	1483				
4270804	4270806		2					
4270805	4270806		2					
4270806	4270807		1	1483				
4270807	4270808		1	1483				
4270808	4270809		1	1002				
4270809	4270810		1	1483				
4270810	4270811		1	1483				
4270811	4270812		1	1002				
4270812	4270813		1	1483				
4270813	4270814		1	1005				
4270814	4270815		1	1483				
4270815	4270816		1	1002				
4270816	4270817		1	1483				
4270817	4270818		1	1483				
4270818	4270819		1	1483				
4270819	4270820		1	1483				
4270820	4270821		1	1002				
4270821	4270822		1	1483				
4270822	4270823,4270824		1	1002				
4270823	4270825		2					
4270824	4270825		2					
4270825	4270826		1	1002				
4270826			1	1002				
4260101	4260102,4260105,4260110,4260118		1	1005				
4260102	4260103		2					
4260103	4260104		1	1005				
4260104	4260117		1	1005				
4260105	4260106		2					
4260106	4260107		1	1005				
4260107	4260108		1	1005				
4260108	4260109		1	1005				
4260109	4260117		1	1005				
4260110	4260111		2					
4260111	4260112		1	1005				
4260112	4260113		1	1005				
4260113	4260114		1	1005				
4260114	4260115		1	1005				
4260115	4260116		1	1005				
4260116	4260117		1	1005				
4260117	4260102,4260105,4260110,4260118		1	1005				
4260118	4260119		2					
4260119			1	1005				
4510001			1	1005				
4510002			1	1005				
4510003			1	1005				
4510101	4510102		1	1005				
4510102	4510103		1	1005				
4510103	4510104		1	1005				
4510104	4510105		1	1005				
4510105			2					
4510201			1	1011				
4510202			1	1005				
4510203			1	1005				
4510204			2					
4510205			2					
4510206			2					
4510207			2					
4510208			2					
4510209			2					
4510210			2					
4510211			2					
4510212			2					
4510213			2					
4510301	4510303		1	1005				
4510303	4510304		1	1011				
4510304	4510305		1	1005				
4510305	4510306		1	1011				
4510306	4510307		1	1005				
4510307	4510308,4510309		1	1011				
4510308	4510310		2					
4510309	4510313		2					
4510310	4510311		1	1011				
4510311	4510312		1	1005				
4510312	4510314		1	1011				
4510313	4510314		1	1011				
4510314	4510315		1	1005				
4510315	4510316		2					
4510316	4510317		1	1011				
4510317	4510318		1	1005				
4510318	4510319		1	1011				
4510319	4510320		1	1005				
4510320	4510321		1	1011				
4510321	4510322		1	1005				
4510322	4510323		1	1005				
4510323	4510324		1	1011				
4510324			1	1005				
4510501	4510502		1	1011				
4510502	4510503		1	1011				
4510503	4510504		1	1011				
4510504			1	1011				
4510601	4510602		1	1005				
4510602	4510603		1	1011				
4510603	4510604		1	1011				
4510604	4510605		1	1005				
4510605	4510606		1	1011				
4510606	4510607		1	1011				
4510607	4510608		1	1011				
4510608	4510609		1	1011				
4510609	4510610		1	1011				
4510610	4510611		1	1005				
4510611	4510612		1	1005				
4510612			1	1005				
4510801			1	1005				
4510802			1	1005				
4510803								
4510804								
4520101	4520102		1	1002				
4520102	4520103,4520124		1	1005				
4520103	4520104		2					
4520104	4520105		1	1005				
4520105	4520106		1	1002				
4520106	4520107		1	1005				
4520107	4520108		1	1002				
4520108	4520109		1	1005				
4520109	4520110		1	1002				
4520110	4520111		1	1002				
4520111	4520112		1	1005				
4520112	4520113		1	1002				
4520113	4520114		1	1005				
4520114	4520115		1	1005				
4520115	4520116		1	1005				
4520116	4520117		1	1002				
4520117	4520118		1	1002				
4520118	4520119		1	1002				
4520119	4520120		1	1002				
4520120	4520121,4520122		1	1002				
4520121	4520123		2					
4520122	4520123		2					
4520123			1	1002				
4520124	4520125		2					
4520125	4520126		1	1002				
4520126	4520127		1	1005				
4520127	4520129		1	1002				
4520129	4520130,4520131		1	1005				
4520130	4520132		2					
4520131	4520132		2					
4520132	4520133		1	1002				
4520133	4520134		1	1002				
4520134	4520135		1	1002				
4520135	4520136		1	1005				
4520136	4520137		1	1002				
4520137	4520138		1	1005				
4520138	4520139		1	1002				
4520139	4520140		1	1005				
4520140	4520141		1	1005				
4520141	4520142		1	1002				
4520142	4520143		1	1002				
4520143			1	1002				
4520201	4520202		1	1002				
4520202	4520203		1	1005				
4520203	4520204		1	1002				
4520204			1	1002				
4520301	4520302		1	163101				
4520302	4520303		1	1005				
4520303	4520304		1	1002				
4520304	4520305		1	163101				
4520305	4520306		1	163101				
4520306	4520307		1	1002				
4520307	4520308		1	163101				
4520308	4520309		1	163101				
4520309	4520310		1	1002				
4520310	4520311		1	1002				
4520311			1	163101				
4520401			1	1002				
4530101	4530102		1	153701				
4530102	4530103		1	1002				
4530103	4530104		1	1005				
4530104	4530105		1	153701				
4530105	4530106		1	1002				
4530106	4530107		1	1002				
4530107	4530108		1	154301				
4530108	4530109		1	1002				
4530109			1	1002				
4530201			1	1005				
4530202			1	1005				
4530501	4530502		1	1002				
4530502	4530503		1	1002				
4530503	4530504		1	1005				
4530504	4530505		1	1002				
4530505	4530506,4530507		1	1005				
4530506	4530508		2					
4530507	4530508		2					
4530508	4530509		1	1002				
4530509	4530510		1	1002				
4530510	4530511		1	1005				
4530511	4530512		1	1002				
4530512	4530513		1	1002				
4530513			1	1002				
4530601	4530602		1	154301				
4530602	4530603		1	1005				
4530603	4530604		1	154301				
4530604	4530605		1	154301				
4530605	4530606		1	1002				
4530606	4530607		1	1002				
4530607	4530608		1	1002				
4530608	4530609		1	154301				
4530609	4530610		1	1005				
4530610	4530611		1	154301				
4530611	4530612		1	1002				
4530612	4530613		1	154301				
4530613	4530614		1	154301				
4530614	4530615		1	153701				
4530615	4530616		1	1005				
4530616	4530617		1	153701				
4530617	4530618		2					
4530618	4530619		1	153701				
4530619	4530620		1	1002				
4530620	4530621		1	1002				
4530621			1	1005				
4530701	4530702		1	1005				
4530702	4530703		1	1005				
4530703	4530704		1	1005				
4530704	4530705		2					
4530705	4530706		1	1005				
4530706	4530707		2					
4530707			1	1005				
4530801	4530802		1	1005				
4530802	4530803		1	1005				
4530803	4530804		2					
4530804			1	1005				
4540101	4540102		1	1011				
4540102	4540103		1	1005				
4540103	4540104		1	1011				
4540104	4540105,4540106		1	1005				
4540105	4540107		2					
4540106	4540107		2					
4540107	4540108		1	1011				
4540108	4540109		1	1002				
4540109	4540110		1	1005				
4540110	4540111		1	1011				
4540111	4540112		1	1002				
4540112	4540113		1	1011				
4540113	4540114		1	1005				
4540114	4540115		1	1002				
4540115	4540116		1	1011				
4540116			1	1002				
4540201			1	1002				
4540202			1	1011				
4540301	4540302		1	1005				
4540302	4540303		1	1011				
4540303	4540304		1	1002				
4540304	4540305		1	1011				
4540305	4540307		1	154301				
4540307	4540308		1	163201				
4540308	4540309		1	154301				
4540309	4540310		1	1011				
4540310	4540311		1	163201				
4540311	4540312		1	154301				
4540312	4540313		1	154301				
4540313	4540314		1	154301				
4540314	4540315		1	154301				
4540315	4540316		1	1002				
4540316	4540317		1	1005				
4540317	4540318		1	163201				
4540318			1	1011				
4540501			1	1011				
4540502			2					
4540503			2					
4540504			2					
4540505			2					
4540506			2					
4540507			2					
4540508			2					
4540509			2					
4540510			2					
4540601	4540602		1	1011				
4540602	4540603		1	1176				
4540603	4540604		1	1176				
4540604	4540605		1	1176				
4540605	4540606		1	1176				
4540606	4540607		1	1176				
4540607	4540608		1	1011				
4540608	4540609		1	1176				
4540609	4540610		1	1176				
4540610	4540611		1	1176				
4540611	4540612		1	1176				
4540612	4540613		1	1002				
4540613	4540614		1	1005				
4540614	4540615		1	1005				
4540615	4540616		1	1002				
4540616	4540617		1	1011				
4540617	4540618,4540619		1	1011				
4540618	4540621		2					
4540619	4540621		2					
4540621	4540622		1	1011				
4540622	4540623		1	1002				
4540623			1	1011				
4540801			1	1005				
4540802			1	1005				
4540901			1	1005				
4540902			1	1005				
4541101	4541102		1	1002				
4541102	4541103		1	1011				
4541103	4541104		1	1005				
4541104	4541105		1	1011				
4541105	4541106		1	1005				
4541106	4541107		1	1002				
4541107	4541108		1	1011				
4541108	4541109		1	1002				
4541109	4541110		1	1011				
4541110	4541111		1	1005				
4541111	4541112		1	1011				
4541112	4541113		1	1002				
4541113			1	1005				
4541301	4541302		1	1011				
4541302	4541303		1	1005				
4541303	4541304		1	1002				
4541304	4541305		1	1011				
4541305	4541306		1	1011				
4541306	4541307		1	1005				
4541307	4541308		1	1011				
4541308	4541309		1	1002				
4541309			1	1011				
4541501	4541502		1	1005				
4541502	4541503		1	1011				
4541503	4541504		1	1005				
4541504	4541505		1	1011				
4541505	4541506		1	1002				
4541506	4541507		1	1002				
4541507	4541508		1	1005				
4541508	4541509		1	1002				
4541509	4541510		1	1011				
4541510	4541511		1	1011				
4541511	4541512		1	1011				
4541512	4541513		1	1011				
4541513	4541514		1	1002				
4541514			1	1002				
4610101	4610102,4610103		1	1004				
4610102	4610104		2					
4610103	4610104		2					
4610104	4610105		1	1004				
4610105	4610106		1	1004				
4610106	4610107,4610109		1	1005				
4610107	4610108		2					
4610108	4610110		1	1004				
4610109	4610110		2					
4610110	4610111		1	1004				
4610111	4610112		1	1004				
4610112	4610113		1	1004				
4610113			1	1005				
4610201	4610202		1	1004				
4610202	4610203		1	1005				
4610203	4610204		1	1004				
4610204	4610205		1	1004				
4610205	4610206		1	1005				
4610206	4610207		1	1004				
4610207	4610208		1	1005				
4610208	4610209		1	1004				
4610209	4610210,4610213		1	1004				
4610210	4610211		2					
4610211	4610212		1	1004				
4610212	4610214		1	1004				
4610213	4610214		2					
4610214	4610215		1	1004				
4610215	4610216		1	1005				
4610216	4610217		1	1004				
4610217	4610218		1	1005				
4610218	4610219		1	1004				
4610219	4610220		1	1005				
4610220	4610221		1	1005				
4610221	4610222		1	1004				
4610222	4610223		1	1004				
4610223	4610224		1	1004				
4610224	4610225		1	1005				
4610225	4610226		1	1004				
4610226	4610227		1	1004				
4610227	4610228		1	1004				
4610228	4610229		1	1004				
4610229	4610230,4610232		1	1004				
4610230	4610231		2					
4610231	4610233		1	1004				
4610232	4610233		2					
4610233	4610234		1	1004				
4610234	4610235		1	1005				
4610235	4610236		1	1004				
4610236	4610237		1	1004				
4610237	4610238		1	1005				
4610238	4610239		1	1005				
4610239	4610240		1	1004				
4610240	4610241		1	1004				
4610241	4610242,4610243		1	1005				
4610242	4610244		2					
4610243	4610244		2					
4610244	4610245		1	1005				
4610245			1	1005				
4610401	4610402		1	1409				
4610402	4610403,4610417,4610418,4610419		1	1409				
4610403			2					
4610404	4610405		1	1005				
4610405	4610406		1	1005				
4610406	4610407,4610410		1	1005				
4610407	4610408		2					
4610408	4610409		1	1005				
4610409	4610413		1	1005				
4610410	4610411		2					
4610411	4610412		1	1005				
4610412	4610413		1	1005				
4610413	4610414	1	2					
4610414	4610415		1	1409				
4610415	4610416		1	1409				
4610429			1	1234				
4610416			1	1005				
4611101			1	1409				
4611201			1	1409				
4610501	4610513,4610515,4610521,4610530		1	1411				
4610513	4610502		2					
4610502	4610503		1	1005				
4610503	4610504		1	1411				
4610504	4610505		1	1005				
4610505	4610506		1	1411				
4610506	4610507		1	1005				
4610507	4610508		1	1411				
4610508	4610509		1	1005				
4610509	4610510		1	1005				
4610510	4610511	1	2					
4610511	4610512		1	1411				
4610512			1	1005				
4611301	4611302		2					
4611302			1	1411				
4610601	4610612,4610613,4610614,4610615		1	1413				
4610612	4610602		2					
4610602	4610603		1	1005				
4610603	4610604		1	1413				
4610604	4610605		1	1005				
4610605	4610606		1	1413				
4610606	4610607		1	1005				
4610607	4610608		1	1005				
4610608	4610609	1	2					
4610609	4610610		1	1413				
4610610	4610611		1	1413				
4610611			1	1005				
4611401	4611402		2					
4611402			1	1413				
4610701	4610702		1	1005				
4610702	4610703		1	1005				
4610703			1	1005				
4610801	4610802		1	1004				
4610802	4610803		1	1005				
4610803	4610804		1	1004				
4610804	4610805		1	1005				
4610805	4610806		1	1004				
4610806	4610807		1	1004				
4610807	4610808		1	1004				
4610808	4610809		1	1005				
4610809	4610810		1	1004				
4610810	4610811		1	1004				
4610811	4610812,4610815		1	1005				
4610812	4610813		2					
4610813	4610814		1	1004				
4610814	4610816		1	1004				
4610815	4610816		2					
4610816	4610817		1	1004				
4610817	4610818		1	1004				
4610818			1	1005				
4610901			1	1004				
4611001			1	1005				
4611501			1	1409				
4611601			1	1411				
4611701			1	1413				
4620101	4620102		1	1005				
4620102			1	1005				
4620201			1	1005				
4620301	4620302		1	1213				
4620302	4620303		1	1005				
4620303	4620304		1	1213				
4620304	4620305		1	1005				
4620305	4620306		1	1213				
4620306	4620307		1	1005				
4620307	4620308		1	1213				
4620308	4620309,4620311		1	1213				
4620309	4620310		2					
4620310	4620312		1	1213				
4620311	4620312		2					
4620312	4620313		1	1005				
4620313	4620314		1	1005				
4620314	4620315		1	1213				
4620315	4620316		1	1213				
4620316	4620325		1	1005				
4620325	4620317		1	1213				
4620317	4620318		1	1005				
4620318	4620319		1	1005				
4620319	4620320,4620321		1	1005				
4620320	4620322		2					
4620321	4620322		2					
4620322	4620326		1	1005				
4620326	4620327		1	1213				
4620327	4620323		1	1005				
4620323	4620324		1	1005				
4620324			1	1005				
4620401	4620402		1	1005				
4620402	4620407		1	1005				
4620407	4620403		1	1005				
4620403	4620404		1	1005				
4620404	4620405		1	1005				
4620405	4620406	1	2					
4620406			1	1005				
4620501	4620502		1	1004				
4620502	4620503		1	1005				
4620503	4620504		1	1005				
4620504	4620505		1	1004				
4620505	4620506		1	1004				
4620506	4620507		2					
4620507	4620508		1	1005				
4620508	4620509		1	1004				
4620509	4620516		1	1004				
4620516	4620517	1	2					
4620517	4620518		2					
4620518	4620519		1	1004				
4620519	4620510		1	1004				
4620510	4620511		1	1005				
4620511	4620512		1	1004				
4620512	4620513		1	1004				
4620513	4620514		1	1005				
4620514	4620515		1	1004				
4620515			1	1005				
4620601			1	1005				
4620701	4620702		1	1004				
4620702	4620703		1	1005				
4620703	4620704		1	1004				
4620704	4620705		1	1005				
4620705	4620706		1	1004				
4620706	4620707		1	1005				
4620707	4620708		1	1004				
4620708	4620709		1	1004				
4620717			2					
4620718			1	1004				
4620719			1	1004				
4620720			1	1004				
4620721			1	1005				
4620722			1	1004				
4620723		1	2					
4620724			2					
4620725			1	1004				
4620726			1	1004				
4620727			1	1004				
4620709	4620710		1	1004				
4620710	4620711		1	1004				
4620711	4620712		1	1004				
4620712	4620713	1	2					
4620713	4620714		1	1004				
4620714	4620715		1	1005				
4620715	4620716		1	1004				
4620716			1	1005				
4620801			1	1004				
4620901			1	1004				
4621001			1	1004				
4621101			1	1213				
4630001	4630014		1	1005				
4630014	4630002		1	1005				
4630002	4630003,4630005		1	1005				
4630003	4630004		2					
4630004	4630006		1	1005				
4630005	4630006		2					
4630006	4630007		1	1005				
4630007	4630008		1	1005				
4630008	4630009		1	1005				
4630009	4630010		1	1005				
4630010	4630011		1	1005				
4630011	4630012		1	1005				
4630012	4630013		1	1005				
4630013			1	1005				
4630101	4630102		1	1005				
4630102	4630103		1	1005				
4630103	4630104		1	1005				
4630104	4630105		1	1005				
4630105	4630106		1	1234				
4630106	4630107	1	2					
4630107	4630108		1	1005				
4630108	4630109	1	2					
4630109	4630110		1	1005				
4630110			1	1005				
4630301	4630302		1	1005				
4630302	4630303		1	1005				
4630303	4630304		1	1005				
4630304	4630305		1	1234				
4630305	4630306,4630308		1	1234				
4630306	4630307		2					
4630307	4630311		1	1234				
4630308	4630309		2					
4630309	4630310		1	1234				
4630310	4630311		1	1234				
4630311	4630312		1	1214				
4630312	4630313		1	1214				
4630313	4630314		1	1005				
4630314	4630315		1	1005				
4630315	4630316	1	2					
4630316	4630317		1	1005				
4630317	4630318		1	1214				
4630318	4630319		1	1214				
4630319	4630320		1	1214				
4630320	4630321		1	1004				
4630321	4630322		1	1004				
4630322	4630323		1	1004				
4630323	4630324		1	1004				
4630324	4630325		1	1004				
4630325	4630326		1	1214				
4630326	4630327		1	1005				
4630327	4630328		1	1005				
4630328	4630329		1	1214				
4630329	4630330		1	1004				
4630330	4630331		1	1004				
4630331	4630332		1	1004				
4630332	4630333		1	1005				
4630333	4630334		1	1005				
4630334	4630335		1	1005				
4630335	4630336		1	1214				
4630336	4630337		1	1004				
4630337	4630338		1	1214				
4630338			1	1214				
4630339			1	1004				
4630340	4630340		1	1214				
4630341	4630341		1	1004				
4630342	4630342		1	1214				
4630343			1	1004				
4630501	4630502		1	1214				
4630502	4630503		1	1004				
4630503	4630504		1	1214				
4630504	4630505		1	1004				
4630505	4630506		1	1215				
4630506	4630507		1	1215				
4630507	4630508		1	1005				
4630508	4630509		1	1004				
4630509	4630510,4630511,4630512		1	1004				
4630534			1	1215				
4630510	4630513		2					
4630511	4630513		2					
4630512	4630513		2					
4630513	4630514		1	1005				
4630514	4630515		1	1004				
4630515	4630516		1	1004				
4630516	4630517		1	1004				
4630517	4630518		1	1005				
4630518	4630519		1	1005				
4630519	4630520		1	1004				
4630520	4630521		1	1004				
4630521	4630533		1	1004				
4630533	4630522		1	1004				
4630522	4630523		1	1005				
4630523	4630524		1	1004				
4630524	4630525		1	1005				
4630525	4630526		1	1004				
4630526	4630527		1	1004				
4630527	4630528		1	1005				
4630528	4630529,4630530		1	1004				
4630529	4630531		2					
4630530	4630531		2					
4630535			1	1004				
4630536			1	1005				
4630537			1	1004				
4630538			1	1004				
4630539			1	1004				
4630540			1	1005				
4630541			2					
4630542			2					
4630543			1	1004				
4630544			1	1005				
4630545			1	1004				
4630531			1	1004				
4630532			1	1004				
4630601			1	1004				
4640001			1	1005				
4640002			1	1005				
4640101	4640102		1	1465				
4640102	4640103		1	1465				
4640103	4640104		1	1465				
4640104	4640105		1	1465				
4640105	4640106		1	1005				
4640106	4640107		1	1005				
4640107	4640108		1	1465				
4640108	4640109		1	1465				
4640109	4640110,4640113		1	1005				
4640110	4640111		2					
4640111	4640112		1	1005				
4640112	4640116		1	1465				
4640113	4640114		2					
4640114	4640115		1	1465				
4640115	4640116		1	1005				
4640116	4640117		1	1465				
4640117	4640118		1	1465				
4640118	4640119		1	1465				
4640119	4640120		1	1465				
4640120	4640121,4640125		1	1465				
4640121	4640122		2					
4640122	4640123		1	1465				
4640123	4640124		1	1465				
4640124	4640129		1	1465				
4640125	4640126		2					
4640126	4640127		1	1465				
4640127	4640128		1	1465				
4640128	4640129		1	1465				
4640129	4640130		1	1465				
4640130	4640131		1	1465				
4640131	4640132		1	1465				
4640132	4640133		1	1005				
4640133	4640134		1	1005				
4640134			1	1005				
4640201	4640202		1	1431				
4640202	4640203,4640205		1	1431				
4640203	4640204		2					
4640204	4640207		1	1431				
4640205	4640206		2					
4640206	4640207		1	1431				
4640207	4640208	1	2					
4640208	4640209		1	1005				
4640209	4640210		1	1431				
4640210	4640211		1	1005				
4640211	4640212		1	1431				
4640212	4640213		1	1005				
4640213	4640214		1	1431				
4640214	4640215		1	1005				
4640215	4640216		1	1431				
4640216	4640217		1	1431				
4640217	4640218	1	2					
4640218	4640219		1	1431				
4640219	4640220		1	1005				
4640220	4640221		1	1431				
4640221			1	1431				
4640301	4640302		1	1439				
4640302	4640303		1	1439				
4640303	4640304		1	1005				
4640304	4640305		1	1005				
4640305	4640306		1	1439				
4640306	4640307		1	1439				
4640307	4640308		1	1439				
4640308	4640309		1	1439				
4640309	4640310		1	1005				
4640310	4640311		1	1439				
4640311	4640312		1	1439				
4640312	4640313		1	1439				
4640313	4640314		1	1005				
4640314	4640315,4640318		1	1439				
4640315	4640316		2					
4640316	4640317		1	1439				
4640317	4640320		1	1439				
4640318	4640319		2					
4640319	4640320		1	1439				
4640320	4640321		1	1439				
4640321	4640322	1	2					
4640322	4640323		1	1439				
4640323	4640324		1	1439				
4640324	4640325		1	1439				
4640325	4640326		1	1005				
4640326	4640327		1	1439				
4640327	4640328		1	1439				
4640328	4640329		1	1005				
4640329	4640330		1	1439				
4640330			1	1439				
4640401	4640402		1	1427				
4640402	4640403		1	1427				
4640403	4640404		1	1005				
4640404	4640405		1	1427				
4640405	4640406		1	1427				
4640406	4640407		1	1427				
4640407	4640408		1	1005				
4640408	4640409		1	1427				
4640409	4640410		1	1427				
4640410	4640411		1	1427				
4640411	4640412		1	1005				
4640412	4640413		1	1427				
4640413	4640414,4640417		1	1427				
4640414	4640415		2					
4640415	4640416		1	1427				
4640416	4640421		1	1427				
4640417	4640418		2					
4640418	4640419		1	1427				
4640419	4640420		1	1427				
4640420	4640421		1	1427				
4640421	4640422		1	1005				
4640422	4640423		1	1005				
4640423	4640424		1	1005				
4640424	4640425		1	1005				
4640425	4640426		1	1005				
4640426			1	1005				
4640501	4640502,4640503		1	1009				
4640502	4640504		2					
4640503	4640504		2					
4640504	4640505		1	1009				
4640505	4640506		1	1005				
4640506	4640507		1	1009				
4640507	4640508		1	1005				
4640508	4640509		1	1005				
4640509	4640510		1	1009				
4640510	4640552		1	1005				
4640552	4640553		1	1005				
4640553	4640554		1	1005				
4640554	4640555		1	1009				
4640555	4640556	1	2					
4640556	4640557		1	1005				
4640557	4640511		1	1005				
4640511	4640512		1	1009				
4640512	4640513		1	1009				
4640513	4640514		1	1005				
4640514	4640515		1	1009				
4640515	4640516,4640518		1	1009				
4640516	4640517		2					
4640517	4640520		1	1009				
4640518	4640519		2					
4640519	4640520		1	1009				
4640520	4640521		1	1009				
4640521	4640522,4640524		1	1009				
4640522	4640523		2					
4640523	4640526		1	1009				
4640524	4640525		2					
4640525	4640526		1	1009				
4640526	4640527		1	1009				
4640527	4640528		1	1005				
4640528	4640529		1	1009				
4640529	4640530		1	1009				
4640530	4640531		1	1009				
4640531	4640532		1	1005				
4640532	4640533		1	1009				
4640533	4640534		1	1009				
4640534	4640535		1	1009				
4640535			1	1005				
4641201	4641202		1	1218				
4641202	4641203		1	1218				
4641203	4641204		1	1005				
4641204	4641205,4641206		1	1005				
4641205	4641207		2					
4641206	4641207		2					
4641207	4641208		1	1218				
4641208	4641209		1	1005				
4641209	4641210	1	2					
4641210	4641211		1	1218				
4641211	4641212		1	1005				
4641212	4641213		1	1218				
4641213	4641214		1	1218				
4641214	4641215		1	1005				
4641215	4641216,4641217		1	1218				
4641216	4641218		2					
4641217	4641218		2					
4641218	4641219		1	1218				
4641219	4641220		1	1218				
4641220	4641221		1	1218				
4641221			1	1218				
4640601	4640602		1	1423				
4640602	4640603		1	1423				
4640603			1	1423				
4640701	4640702		1	1435				
4640702	4640703		1	1435				
4640703			1	1435				
4640801	4640802		1	1403				
4640802	4640803	1	1	1401				
4640803	4640804		1	1401				
4640804			1	1401				
4640901	4640902		1	1403				
4640902	4640903	1	1	1403				
4640903			1	1403				
4641001	4641002		1	1425				
4641002	4641003		1	1425				
4641003			1	1425				
4641101	4641102		1	1417				
4641102	4641103		1	1417				
4641103			1	1417				
4641301	4641302		1	1405				
4641302	4641303		1	1405				
4641303			1	1405				
4641401	4641402		1	1455				
4641402			1	1455				
4641501	4641502		1	1461				
4641502			1	1461				
4641601	4641602		1	1463				
4641602			1	1463				
4641701	4641702		1	1419				
4641702	4641703		1	1419				
4641703			1	1419				
4641801	4641802		1	1469				
4641802	4641803		1	1469				
4641803			1	1469				
4641901	4641902		1	1437				
4641902			1	1437				
4650001			1	1005				
4650002			1	1005				
4650003			1	1005				
4650004			1	1005				
4650101	4650102		1	1005				
4650102	4650103		1	1218				
4650103	4650104,4650106		1	1218				
4650104	4650105		2					
4650105	4650108		1	1218				
4650106	4650107		2					
4650107	4650108		1	1218				
4650108	4650109		1	1218				
4650109	4650110		1	1005				
4650110	4650111		1	1005				
4650111	4650112		1	1218				
4650112	4650119		1	1218				
4650119	4650113		1	1218				
4650113	4650114		1	1005				
4650114	4650115		1	1218				
4650115	4650116,4650117		1	1218				
4650116	4650118		2					
4650117	4650118		2					
4650118			1	1218				
4650201	4650202		1	1005				
4650202	4650203		1	1009				
4650203	4650204		1	1009				
