ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	JSON名称	JSON路径文件名	能否战斗	能否移动	能否发声	是否常驻	角色npc初见分组
12081	鹰司家臣	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ono_3157				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12082	阅读璃月武侠故事…	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12083	阅读日常恋爱故事…	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12084	阅读转生冒险故事…	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12085	尖刻的盗宝团成员	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SneakyWu_10289				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12086	敲窗	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12087	西乡	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Saigo_12087				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12088	苏珊	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Fat_Susan_12088				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12089	宫岛	ART/Char/NPC/NPC_Quest/NPC_Quest_Elder_Standard_Miyajima_12089				2001	ConfigNpc_Common_AnimatorMove_Elder	ConfigNpc_Common_AnimatorMove_Elder	0	1	1		
12090	月城	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Zukishiro_12090				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12091	巡逻足轻	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ando_3047				2001		ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1		
12092	巡逻足轻	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ando_3047				2001		ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1		
12093	巡逻足轻	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ando_3047				2001		ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1		
12094	巡逻足轻	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ando_3047				2001		ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1		
12095	恒雄	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Hengxiong_12095				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12096	内村	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Neicun_12096				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12097	利彦	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Liyan_12097				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12098	幸德	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Xingde_12098				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12099	元助	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Yuanzhu_12099				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12100	陶义隆	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Taoyilong_12100				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12101	用高	ART/Char/NPC/NPC_Quest/NPC_Quest_Elder_Standard_Yonggao_12101				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12102	结菜	ART/Char/NPC/NPC_Quest/NPC_Quest_Elder_Standard_Jiecai_12102				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12103	志织	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Fat_Shiori_12103				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12104	岩田(废弃）	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Elder_Standard_Jiecai_12102				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12105	亮子	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Liangzi_12105				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12106	幸也	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Xingye_12106				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12107	盗宝团	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Knotty_1670				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12108	石川八郎	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Shichuanbalang_12108				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12109	勒戈夫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_LeGoff_12109				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12110	朔次郎	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12111	祭典氛围男A	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Male1AyakaLine_12111				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12112	祭典氛围男B	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Male2AyakaLine_12112				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12113	祭典氛围男C	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Male3AyakaLine_12113				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12114	祭典氛围女A	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12115	祭典氛围女B	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female2AyakaLine_12115				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12116	祭典氛围女C	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female3AyakaLine_12116				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12117	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12118	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12119	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12120	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12121	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12122	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12123	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12124	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12117				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12125	天领奉行护卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12138				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12126	高善	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Gaoshan_12126				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12127	足青	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Asakura_3060				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12128	队长	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Owada_3019				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12129	武士	ART/Char/NPC/NPC_Quest/NPC_Quest_MuscleMan_Standard_InabaKyuuzou_20291				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1		
12130	开始拍照	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12131	浪人	ART/Char/NPC/NPC_Monster/NPC_Monster_Samurai_Ronin_02				2001		ConfigNpc_Common_AnimatorMove_Samurai_Ronin	0	1	1		
12132	浪人	ART/Char/NPC/NPC_Monster/NPC_Monster_Samurai_Ronin_02				2001		ConfigNpc_Common_AnimatorMove_Samurai_Ronin	0	1	1		
12133	「木南料亭」新菜告知	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12134	「木南料亭」新菜告知	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12135	鲱鱼一番队队员	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Taoyilong_12100				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12136	幕府随从	ART/Char/NPC/NPC_Quest/NPC_Quest_MuscleMan_Standard_InabaKyuuzou_20291				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12137	幕府随从	ART/Char/NPC/NPC_Quest/NPC_Quest_MuscleMan_Standard_InabaKyuuzou_20291				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12138	天守阁守卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12142				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1		
12139	天守阁守卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12142				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1		
12140	天守阁守卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12142				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1		
12141	天守阁守卫	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12142				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1		
12142	天守阁守卫 倒地	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12142				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	0	1		
12143	天守阁守卫 倒地	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Dqsoilder_12142				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	0	1		
12144	朝仓	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Asakura_12144				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	0	1		
12145	毅	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Takeshi_12145				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1		
12146	剑鱼二番队代理队长	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Xingde_12098				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12147	剑鱼二番队老兵	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Jiajiu_12061				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12148	一正	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_MuscleMan/NPC_Inazuma_MuscleMan_Standard_KurosawaKyonosuke_3048				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1		
12149	古泽	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_MuscleMan/NPC_Inazuma_MuscleMan_Standard_OokawaraGoemon_3057				2001		ConfigNpc_Common_AnimatorMove_MuscleMan	0	1	1		
12150	托马coop学员女1	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12151	托马coop学员女2	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12152	托马coop学员女3	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12153	托马coop学员男1	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Junya_12005				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12154	托马coop学员男2	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Junya_12005				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12155	托马coop清扫挑战npc2	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12156	忍犬	ART/Char/NPC/NPC_Animal/NPC_Animal_Shoushou				2001		ConfigNpc_Common_AnimatorMove_Taromaru	0	1	1		
12157	清惠	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Female/NPC_Inazuma_Female_Standard_Kaede_3082				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12158	桂一	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_OdaTaro_3062				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12159	和昭	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Tokunaga_3036				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12160	悠策	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_MikoshiGenjiro_3056				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12161	安武	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_MatsukawaSouzen_3177				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12162	酒井	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Yasuda_3170				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12163	勘定奉行足轻	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Kobayashi_3069				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1	1	
12164	老黑七	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_FishingDaobaotuanLeader_12164				4001	ConfigNpc_Sensing_AnimatorMove_FollowNPC	ConfigNpc_Sensing_AnimatorMove_FollowNPC	0	1	1		
12165	永野	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Yongye_12165				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12166	裕子	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Female/NPC_Inazuma_Female_Fat_Takami_3149				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12167	小川	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Ogawa_12167				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12168	琴美	ART/Char/NPC/NPC_Quest/NPC_Quest_Child_Standard_Kotomi_12168				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1		
12169	稻生	ART/Char/NPC/NPC_Monster/NPC_Monster_Samurai_Kairagi_02				2001		ConfigNpc_Common_AnimatorMove_Samurai	0	1	1		
12170	???	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12171	宽则	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ryuji_3042				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12172	渡部	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Watabe_12172				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1	
12173	托马coop清扫挑战npc1	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12174	遗迹守卫	ART/Char/NPC/NPC_Monster/NPC_Monster_Defender_None_01				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1		
12175	咲耶	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Sakuya_12175				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12176	林逃山	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_FishingDaobaotuan_12176				4001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12177	巴子	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Fat_FishingDaobaotuan2_12177				4001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12178	高善	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_GaoshanWithPole_12178				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12179	观察	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12180	观察	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12181	观察	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12182	友里	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Female/NPC_Inazuma_Female_Standard_Kageyama_3075				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12183	忠胜	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ZhongshengWithoutPole_12183				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12184	和谈现场的反抗军士兵2	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Moriguchi_3116				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12185	和谈现场的反抗军士兵3	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Jiajiu_12061				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12186	和谈现场的反抗军士兵4	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Hiroyuki_3139				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12187	和谈现场的幕府士兵1	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ando_3047				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12188	和谈现场的幕府士兵2	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Asakura_3060				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12189	和谈现场的幕府士兵3	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Ando_3047				2001		ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1		
12190	和谈现场的幕府士兵4	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Standard_Asakura_3060				2001		ConfigNpc_Common_AnimatorMove_Male_LargeRadius	0	1	1		
12191	忠胜	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ZhongshengWithoutPole_12068				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12192	被骂的反抗军士兵A	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Gaoshan_12126				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12193	被骂的反抗军士兵B	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SoliderNopole_12193				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12194	和谈现场的反抗军士兵1	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Chuancilang_12059				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12195	和谈现场的反抗军士兵5	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Youze_12060				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12196	托马coop围观npc1	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12197	托马coop围观npc2	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12198	托马coop围观npc3	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Female1AyakaLine_12114				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12199	托马coop围观npc4	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Junya_12005				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12200	托马coop围观npc5	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Junya_12005				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12201	鬼婆婆	ART/Char/NPC/NPC_Quest/NPC_Quest_Elder_Standard_Onibaaya_12201				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1		
12202	大辅	ART/Char/NPC/NPC_Quest/NPC_Quest_Child_Standard_Daisuke_12202				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1		
12203	正人	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Masato_12203				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12204	传次郎	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ChuancilangWithoutPole_12204				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12205	信博	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Nobuhiro_12205				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12206	浩司	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Hiroshi_12206				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12207	有香	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Yuka_12207				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12208	观察	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0			
12209	青木	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Aoki_12209				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12210	(test)稻妻足轻NPC2	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Ashikarui1_12032				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12211	(test)稻妻足轻NPC3	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Ashikarui2_12033				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12212	浪人暗部	ART/Char/NPC/NPC_Monster/NPC_Monster_Samurai_Ronin_03				2001		ConfigNpc_Common_AnimatorMove_Samurai_Ronin	0	1	1		
12213	浪人暗部	ART/Char/NPC/NPC_Monster/NPC_Monster_Samurai_Ronin_03				2001		ConfigNpc_Common_AnimatorMove_Samurai_Ronin	0	1	1		
12214	浪人暗部	ART/Char/NPC/NPC_Monster/NPC_Monster_Samurai_Ronin_03				2001		ConfigNpc_Common_AnimatorMove_Samurai_Ronin	0	1	1		
12215	阿内	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Nei_12215				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12216	阿外	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Fat_Wai_12216				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12217	铁算盘	ART/Char/NPC/NPC_Quest/NPC_Quest_Elder_Standard_MRIronAbacus_12217				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1		
12218	义坚	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_YiJian_12218				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12219	金忽律	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_GoldenAlligator_12219				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12220	源琴美	ART/Char/NPC/NPC_Quest/NPC_Quest_Elder_Standard_MinamotoKotomi_12220				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1		
12221	文璟	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_WenJing_12221				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12222	阿吉	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Ji_12222				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12223	兴叔	ART/Char/NPC/NPC_Quest/NPC_Quest_Elder_Standard_PopsXing_12223				2001		ConfigNpc_Common_AnimatorMove_Elder	0	1	1		
12224	阿仁	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Ren_12224				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12225	长平	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ChangPing_12225				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12226	德富	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Fat_DeFu_12226				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12227	贵安	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_GuiAn_12227				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12228	公俊	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_GongJun_12228				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12229	（test）盗宝团小弟1	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SneakyWu_10289				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12230	卓也	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Takuya_12230				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12231	石崎	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Ishizaki_12231				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12232	（test）天领奉行2	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Ishizaki_12232				2001		ConfigNpc_Common_AnimatorMove_Male_NoAction	0	1	1		
12233	美铃	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Misuzu_12233				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		
12234	杉本	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Sugimoto_12234				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
12235	浇水	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001		ConfigNpc_Invisible_Offset_Y17	0	0			
12236	高志	ART/Char/NPC/NPC_Inazuma/NPC_Inazuma_Male/NPC_Inazuma_Male_Fat_Shigeru_3033				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		
