RewardID	原石	摩拉	冒险阅历	角色经验	好感经验	树脂	Reward道具1ID	Reward道具1数量	Reward道具2ID	Reward道具2数量	Reward道具3ID	Reward道具3数量	Reward道具4ID	Reward道具4数量	Reward道具5ID	Reward道具5数量	Reward道具6ID	Reward道具6数量	Reward道具7ID	Reward道具7数量	Reward道具8ID	Reward道具8数量	Reward道具9ID	Reward道具9数量	产出来源类型	每日产出次数上限	历史产出次数上限	活动产出次数上限
2020003							221007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2020004							210049	1	109428	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2020005							221006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2020006							221003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2020007							210050	1	109427	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2020008							140005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030001							109464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030002							393204	1	393406	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030003							100966	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030004							210085	1	109465	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030005							220035	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030006							394312	1	383312	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030007							210084	1	109459	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030008							221032	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030009							221034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2030010							140008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040001							109493	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040002							381317	1	381107	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040003							220059	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040004							210131	1	109502	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040005							220060	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040006							390320	1	390321	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040007							210132	1	109501	1	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040008							221057	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040009							221058	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2040010							140010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			77		1	
2010031							315	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2010032							315	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2010033							315	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2020031							317	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2020032							317	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2020033							317	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2030031							314	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2030032							314	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2030033							314	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2040031							316	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2040032							316	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2040033							316	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			82		1	
2010041							315	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2010042							315	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2010043							315	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2020041							317	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2020042							317	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2020043							317	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2030041							314	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2030042							314	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2030043							314	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2040041							316	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2040042							316	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2040043							316	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2040044							316	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2040045							316	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78		1	
2010051							315	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78			
2020051							317	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78			
2030051							314	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78			
2040051							316	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			78			
2010101							315	60	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2010102							315	80	202	25000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2010103							315	100	202	30000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2020101							317	60	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2020102							317	80	202	25000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2020103							317	100	202	30000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2030101							314	60	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2030102							314	80	202	25000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2030103							314	100	202	30000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2040101							316	60	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2040102							316	80	202	25000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2040103							316	100	202	30000	0	0	0	0	0	0	0	0	0	0	0	0			81	6		
2010110							315	40	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			80	6		
2020110							317	40	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			80	6		
2030110							314	40	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			80	6		
2040110							316	40	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			80	6		
141111							109	40	0	0	201	60	202	30000	0	0									84			1
141112							107009	1	0	0	201	60	202	30000	0	0									84			1
141113							0	0	107009	1	201	60	202	30000	0	0									84			1
141114							0	0	107009	1	201	60	202	30000	0	0									84			1
141120							109	20	0	0	201	40	202	25000	0	0									84			1
141122							109	20	0	0	201	40	202	25000	0	0									84			1
141135							109	20	0	0	201	40	202	25000	0	0									84			1
141123							109	20	0	0	201	40	202	25000	0	0									84			1
141124							109	20	0	0	201	40	202	25000	0	0									84			1
141130							109	20	0	0	201	40	202	25000	0	0									84			1
141127							0	0	110	20	201	40	202	25000	0	0									84			1
141126							0	0	110	20	201	40	202	25000	0	0									84			1
141131							0	0	110	20	201	40	202	25000	0	0									84			1
3000000							1031	1	0	0	0	0	0	0	0	0									84			1
3000001							0	0	0	0	201	30	202	20000	0	0									84			1
3000002							0	0	0	0	201	30	202	20000	0	0									84			1
3000003							0	0	0	0	201	30	202	20000	0	0									84			1
3000004							0	0	0	0	201	30	202	20000	0	0									84			1
3000005							0	0	0	0	201	30	202	20000	0	0									84			1
3000006							0	0	0	0	201	30	202	20000	0	0									84			1
3000010							0	0	0	0	201	30	202	20000	112003	10									84			1
3000011							0	0	0	0	201	30	202	20000	112006	10									84			1
3000012							0	0	0	0	201	30	202	20000	112009	10									84			1
3000013							0	0	0	0	201	30	202	20000	112012	10									84			1
3000014							0	0	0	0	201	30	202	20000	112036	10									84			1
3000015							0	0	0	0	201	30	202	20000	112033	10									84			1
3001011							202	30000	100022	3	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001012							202	20000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001013							202	20000	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001021							202	30000	100025	3	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001022							202	20000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001023							202	20000	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001031							202	20000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001032							202	30000	100034	3	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001033							202	20000	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001041							202	20000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001042							202	20000	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001043							202	30000	100058	3	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001051							202	20000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001052							202	30000	100027	3	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001053							202	20000	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001061							202	30000	100024	3	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001062							202	20000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001063							202	20000	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001071							202	20000	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001072							202	30000	100030	3	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001073							202	20000	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001010							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001020							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001030							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001040							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001050							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001060							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			76			1
3001070							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			76			1
141170							202	10000	104002	4															83			1
3002011							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			83			1
3002012							0	0	202	30000	104302	2	0	0	0	0	0	0	0	0	0	0			83			1
3002013							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			83			1
3002021							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			83			1
3002022							0	0	202	30000	104305	2	0	0	0	0	0	0	0	0	0	0			83			1
3002023							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			83			1
3002031							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			83			1
3002032							0	0	202	30000	104308	2	0	0	0	0	0	0	0	0	0	0			83			1
3002033							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			83			1
3002041							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			83			1
3002042							0	0	202	30000	104311	2	0	0	0	0	0	0	0	0	0	0			83			1
3002043							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			83			1
3002051							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			83			1
3002052							0	0	202	30000	104314	2	0	0	0	0	0	0	0	0	0	0			83			1
3002053							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			83			1
3002061							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			83			1
3002062							0	0	202	30000	104317	2	0	0	0	0	0	0	0	0	0	0			83			1
3002063							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			83			1
3002071							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			83			1
3002072							0	0	202	30000	104013	6	0	0	0	0	0	0	0	0	0	0			83			1
3002073							0	0	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0			83			1
141210							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			86			1
141211							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			86			1
141212							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			86			1
141213							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			86			1
141214							201	60	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0			86			1
141215							11413	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			86		1	1
3003101							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003102							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003103							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003104							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003105							114009	3	112014	3	112032	2	0	0	0	0	0	0	0	0	0	0			86			1
3003106							114010	3	112014	12	112032	8	0	0	0	0	0	0	0	0	0	0			86			1
3003201							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003202							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003203							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003204							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003205							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003206							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003301							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003302							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003303							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003304							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003305							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003306							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003401							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003402							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003403							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003404							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003405							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
3003406							201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			86			1
170652							202	10000	104002	4	220013	1													95			1
172651							202	10000	104002	4	220037	1													95			1
173674							202	10000	104002	4	220061	1													3004			1
3004001							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004002							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004003							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004004							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004005							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004006							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004007							201	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004101							202	20000	104302	2	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004102							202	20000	104305	2	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004103							202	20000	104308	2	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004104							202	20000	104311	2	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004105							202	20000	104314	2	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004106							202	20000	104317	2	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004107							202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004108							202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004109							202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004110							202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004111							202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004112							202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004113							202	20000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004114							202	20000	104003	4	210078	1	0	0	0	0	0	0	0	0	0	0			91			1
3004115							202	20000	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004116							202	20000	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004117							202	20000	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3004118							202	20000	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			91			1
3005001							201	40	104003	6	0	0	0	0	0	0	0	0	0	0	0	0			94	1		
3005002							201	40	104301	3	104304	3	104307	3	0	0	0	0	0	0	0	0			94	1		
3005003							201	40	104310	3	104313	3	104316	3	0	0	0	0	0	0	0	0			94	1		
3005004							201	40	202	60000	0	0	0	0	0	0	0	0	0	0	0	0			94	1		
3005005							201	40	104012	10	104013	10	0	0	0	0	0	0	0	0	0	0			94	1		
3005006							201	40	202	20000	104003	4	0	0	0	0	0	0	0	0	0	0			94	1		
3005007							201	40	202	20000	104013	8	0	0	0	0	0	0	0	0	0	0			94	1		
3006001							201	100	107009	1	104003	5	104013	10	202	80000									92	1		
3006002							201	100	0	0	0	0	0	0	0	0									92	1		
3006003							201	100	104013	5	0	0	0	0	0	0									92	1		
3006004							201	100	0	0	0	0	0	0	0	0									92	1		
3006005							104003	10	0	0	0	0	0	0	0	0									92	1		
3006006							201	100	104013	5	0	0	0	0	0	0									92	1		
3006007							202	100000	0	0	0	0	0	0	0	0									92	1		
3006008							107009	2	0	0	0	0	0	0	0	0									92	1		
3006009							104002	5	104013	5	0	0	0	0	0	0									92	1		
3006010							104002	5	202	15000	0	0	0	0	0	0									92	1		
3006011							104003	2	202	15000	0	0	0	0	0	0									92	1		
3006012							108046	3	202	15000	0	0	0	0	0	0									92	1		
3006013							104013	5	202	15000	0	0	0	0	0	0									92	1		
3006014							104002	3	104012	3	0	0	0	0	0	0									92	1		
3006015							104002	3	202	10000	0	0	0	0	0	0									92	1		
3006016							104002	5	104013	2	0	0	0	0	0	0									92	1		
3006017							104002	5	202	12000	0	0	0	0	0	0									92	1		
3006018							104003	3	104013	4	0	0	0	0	0	0									92	1		
3006019							104003	3	202	15000	0	0	0	0	0	0									92	1		
3006020							104003	4	104013	6	0	0	0	0	0	0									92	1		
3006021							104003	4	202	20000	0	0	0	0	0	0									92	1		
3006022							11406	1	0	0	0	0	0	0	0	0									92	1		
3006023							104002	5	202	15000	0	0	0	0	0	0									92	1		
3006024							108046	3	202	15000	0	0	0	0	0	0									92	1		
3006025							104002	5	202	15000	0	0	0	0	0	0									92	1		
3006100							201	100	0	0	0	0	0	0	0	0									92	1		
3006101							107009	1	104013	5	0	0	0	0	0	0									92	1		
3006102							201	100	0	0	0	0	0	0	0	0									92	1		
3006103							104003	10	0	0	0	0	0	0	0	0									92	1		
3006104							107009	1	104013	5	0	0	0	0	0	0									92	1		
3006105							202	100000	0	0	0	0	0	0	0	0									92	1		
3006106							201	200	0	0	0	0	0	0	0	0									92	1		
3006200							201	100	107009	1	104003	5	104013	10	202	80000	0	0	0	0	0	0	0	0	92	1		
3006201							201	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006202							201	100	0	0	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006203							201	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006204							0	0	104003	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006205							201	100	0	0	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006206							0	0	202	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006207							0	0	107009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006208							0	0	104002	5	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006209							0	0	104002	5	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006210							0	0	104003	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006211							0	0	108042	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006212							0	0	108046	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006213							0	0	104002	3	104012	3	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006214							0	0	104002	5	104013	2	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006215							0	0	104003	3	104013	4	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006216							0	0	104003	4	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006217							0	0	104002	3	104012	3	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006218							0	0	104002	5	104013	2	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006219							0	0	104003	3	104013	4	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006220							0	0	104003	4	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006221							0	0	104002	5	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006222							0	0	104002	5	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006223							0	0	108042	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006224							0	0	104002	5	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006225							0	0	108046	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006226							0	0	104002	3	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006227							0	0	104002	5	202	12000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006228							0	0	104003	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006229							0	0	104003	4	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006230							0	0	104002	3	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006231							0	0	104002	5	202	12000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006232							0	0	104003	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006233							0	0	104003	4	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006234							0	0	104002	5	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006235							0	0	104002	5	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006236							0	0	108042	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006237							0	0	104002	5	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006238							0	0	108046	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006239							0	0	104002	3	104012	3	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006240							0	0	104002	5	104013	2	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006241							0	0	104003	3	104013	4	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006242							0	0	104003	4	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006243							0	0	104002	3	104012	3	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006244							0	0	104002	5	104013	2	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006245							0	0	104003	3	104013	4	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006246							0	0	104003	4	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006247							0	0	104002	5	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006248							0	0	104002	5	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006249							0	0	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006250							0	0	104003	4	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006251							0	0	104003	4	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006252							0	0	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006253							0	0	104003	4	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006254							0	0	104003	5	202	50000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006255							0	0	104003	6	202	60000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006256							0	0	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006257							0	0	104003	4	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006258							0	0	104003	5	202	50000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006259							0	0	104003	6	202	60000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006260							0	0	202	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006261							0	0	107009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006262							0	0	14407	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006300							201	100	107009	1	104003	5	104013	10	202	80000	0	0	0	0	0	0	0	0	92	1		
3006301							201	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006302							201	100	0	0	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006303							201	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006304							0	0	104003	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006305							201	100	0	0	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006306							0	0	202	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006307							0	0	107009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006308							0	0	104002	5	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006309							0	0	104002	5	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006310							0	0	104003	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006311							0	0	108042	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006312							0	0	108046	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006313							0	0	104002	3	104012	3	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006314							0	0	104002	5	104013	2	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006315							0	0	104003	3	104013	4	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006316							0	0	104003	4	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006317							0	0	104002	3	104012	3	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006318							0	0	104002	5	104013	2	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006319							0	0	104003	3	104013	4	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006320							0	0	104003	4	104013	6	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006321							0	0	104002	5	104013	5	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006322							0	0	104002	5	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006323							0	0	108042	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006324							0	0	104002	5	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006325							0	0	108046	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006326							0	0	104002	3	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006327							0	0	104002	5	202	12000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
3006328							0	0	104003	3	202	15000	0	0	0	0	0	0	0	0	0	0	0	0	92	1		
